業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/29,金,平日,,晴,28.0,21.0,計,272051,320000,0.8502,0.9764,418344,0.6503,81,39,3358.7,1.69,106,0.7642,143,0.5664,0,139935,0.5144,0.3168,0,57741,0.2122,0.2103,0.7266,0.5271,2240,7287.1,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/30,土,土曜,,晴,30.0,16.0,計,386580,450000,0.8591,0.9405,483138,0.8001,143,59,2703.4,2.98,150,0.9533,185,0.7730,0,62315,0.1612,0.2733,0,95631,0.2474,0.2206,0.4086,0.4940,3769,6154.1,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/31,日,日祝,,晴,29.0,22.0,計,313929,420000,0.7475,0.8976,232547,1.3500,109,47,2880.1,2.27,140,0.7786,69,1.5797,0,,0.0000,0.2227,0,90029,0.2868,0.2329,0.2868,0.4556,3393,5551.4,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/25,月,平日,,晴,26.0,17.0,計,144451,200000,0.7223,0.7223,365524,0.3952,17,8,8497.1,0.34,20,0.8500,48,0.3542,0,80870,0.5598,0.5598,0,70878,0.4907,0.4907,1.0505,1.0505,3016,2873.7,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/26,火,平日,,晴,26.0,19.0,計,192444,250000,0.7698,0.7487,226646,0.8491,28,13,6873.0,0.56,40,0.7000,27,1.0370,0,27280,0.1418,0.3210,0,78161,0.4061,0.4424,0.5479,0.7634,3197,3611.7,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/27,水,平日,,晴,26.0,20.0,計,207627,250000,0.8305,0.7779,154860,1.3407,34,14,6106.7,0.68,40,0.8500,22,1.5455,0,34753,0.1674,0.2624,0,77462,0.3731,0.4160,0.5405,0.6784,3207,3884.5,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/28,木,平日,,曇,26.0,21.0,計,312217,250000,1.2489,0.9018,174413,1.7901,45,18,6938.2,0.90,40,1.1250,35,1.2857,0,16529,0.0529,0.1861,0,95801,0.3068,0.3762,0.3598,0.5623,3983,4703.2,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/29,金,平日,,晴,30.0,22.0,計,426763,250000,1.7071,1.0696,285791,1.4933,52,19,8207.0,1.04,40,1.3000,68,0.7647,0,255916,0.5997,0.3236,0,97264,0.2279,0.3269,0.8276,0.6505,3931,6513.8,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/30,土,土曜,,晴,28.0,21.0,計,827895,500000,1.6558,1.2420,763779,1.0839,179,65,4625.1,3.58,90,1.9889,131,1.3664,0,104411,0.1261,0.2462,0,177058,0.2139,0.2826,0.3400,0.5287,6597,7529.7,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/31,日,日祝,,晴,28.0,21.0,計,730163,500000,1.4603,1.2916,179123,4.0763,137,55,5329.7,2.74,90,1.5222,32,4.2813,0,22479,0.0308,0.1908,0,195118,0.2672,0.2786,0.2980,0.4695,7162,6117.0,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/25,月,平日,,晴,29.0,19.0,計,126169,140000,0.9012,0.9012,131150,0.9620,66,35,1911.7,1.74,73,0.9041,74,0.8919,0,62010,0.4915,0.4915,0,62670,0.4967,0.4967,0.9882,0.9882,2769,2733.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/26,火,平日,,晴,29.0,21.0,計,110420,140000,0.7887,0.8450,114265,0.9664,54,28,2044.8,1.42,73,0.7397,60,0.9000,0,33290,0.3015,0.4028,0,57098,0.5171,0.5062,0.8186,0.9090,2599,2549.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/27,水,平日,,曇,24.0,21.0,計,122010,140000,0.8715,0.8538,118528,1.0294,62,33,1967.9,1.63,68,0.9118,61,1.0164,0,30480,0.2498,0.3508,0,58634,0.4806,0.4975,0.7304,0.8483,2579,2838.5,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/28,木,平日,,曇,27.0,20.0,計,90931,150000,0.6062,0.7886,155425,0.5850,49,30,1855.7,1.29,78,0.6282,80,0.6125,0,50067,0.5506,0.3912,0,56862,0.6253,0.5234,1.1759,0.9145,2313,2358.8,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/29,金,平日,,晴,28.0,21.0,計,173721,150000,1.1581,0.8656,195740,0.8875,85,44,2043.8,2.24,78,1.0897,94,0.9043,0,94229,0.5424,0.4333,0,57500,0.3310,0.4697,0.8734,0.9031,2425,4298.3,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/30,土,土曜,,晴,30.0,16.0,計,256306,260000,0.9858,0.8975,258125,0.9930,123,63,2083.8,3.24,136,0.9044,125,0.9840,0,22779,0.0889,0.3330,0,76798,0.2996,0.4202,0.3885,0.7531,3130,4913.2,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/31,日,日祝,,晴,29.0,22.0,計,277869,260000,1.0687,0.9334,122953,2.2600,129,63,2154.0,3.39,136,0.9485,65,1.9846,0,,0.0000,0.2530,0,86573,0.3116,0.3941,0.3116,0.6471,3537,4713.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/25,月,平日,,晴,29.0,19.0,計,206171,200000,1.0309,1.0309,198597,1.0381,70,23,2945.3,2.00,88,0.7955,96,0.7292,54200,121446,0.5891,0.5891,0,63818,0.3095,0.3095,0.8986,0.8986,2377,5204.1,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/26,火,平日,,晴,29.0,21.0,計,214970,200000,1.0749,1.0529,189139,1.1366,84,39,2559.2,2.40,88,0.9545,84,1.0000,54200,17280,0.0804,0.3294,0,53631,0.2495,0.2789,0.3299,0.6083,1859,6938.2,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/27,水,平日,,曇,24.0,21.0,計,190346,200000,0.9517,1.0191,229571,0.8291,87,41,2187.9,2.49,88,0.9886,106,0.8208,54200,7970,0.0419,0.2399,0,47776,0.2510,0.2702,0.2929,0.5101,1968,5803.2,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/28,木,平日,,曇,27.0,20.0,計,198890,200000,0.9945,1.0130,248495,0.8004,63,37,3157.0,1.80,88,0.7159,109,0.5780,54200,71686,0.3604,0.2695,0,76629,0.3853,0.2984,0.7457,0.5679,2575,4634.3,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/29,金,平日,,晴,28.0,21.0,計,240553,200000,1.2028,1.0509,257068,0.9358,101,49,2381.7,2.89,88,1.1477,122,0.8279,54200,146032,0.6071,0.3468,0,59148,0.2459,0.2864,0.8530,0.6332,2160,6682.0,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/30,土,土曜,,晴,30.0,16.0,計,291959,300000,0.9732,1.0330,347854,0.8393,112,58,2606.8,3.20,131,0.8550,153,0.7320,80500,60965,0.2088,0.3168,0,70213,0.2405,0.2764,0.4493,0.5932,2607,6719.4,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/31,日,日祝,,晴,29.0,22.0,計,225592,300000,0.7520,0.9803,127948,1.7632,104,49,2169.2,2.97,132,0.7879,69,1.5072,117401,,0.0000,0.2712,0,83864,0.3718,0.2901,0.3718,0.5613,3032,4464.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/25,月,平日,,晴,26.0,17.0,計,216254,230000,0.9402,0.9402,208967,1.0349,76,40,2845.4,1.36,75,1.0133,94,0.8085,0,57378,0.2653,0.2653,0,75787,0.3505,0.3505,0.6158,0.6158,2795,4642.3,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/26,火,平日,,晴,26.0,18.0,計,254950,230000,1.1085,1.0244,122027,2.0893,87,41,2930.5,1.55,75,1.1600,53,1.6415,0,105379,0.4133,0.3454,0,83033,0.3257,0.3371,0.7390,0.6825,3221,4749.1,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/27,水,平日,,晴,27.0,20.0,計,252046,230000,1.0959,1.0482,278104,0.9063,82,40,3073.7,1.46,75,1.0933,96,0.8542,0,40902,0.1623,0.2816,0,70428,0.2794,0.3170,0.4417,0.5986,2655,5696.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/28,木,平日,,曇,26.0,21.0,計,208999,230000,0.9087,1.0133,283081,0.7383,84,39,2488.1,1.50,75,1.1200,104,0.8077,0,86490,0.4138,0.3112,0,85297,0.4081,0.3374,0.8220,0.6486,2992,4191.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/29,金,平日,,晴,30.0,22.0,計,352105,300000,1.1737,1.0527,374663,0.9398,117,55,3009.4,2.09,98,1.1939,132,0.8864,0,119211,0.3386,0.3187,0,79776,0.2266,0.3070,0.5651,0.6257,2782,7593.9,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/30,土,土曜,,晴,28.0,21.0,計,376744,460000,0.8190,0.9887,484781,0.7771,157,68,2399.6,2.80,184,0.8533,196,0.8010,0,93439,0.2480,0.3027,0,107675,0.2858,0.3022,0.5338,0.6049,3766,6002.3,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/31,日,日祝,,晴,29.0,21.0,計,392406,460000,0.8531,0.9596,189488,2.0709,170,79,2308.3,3.04,193,0.8808,79,2.1519,0,1390,0.0035,0.2455,0,128933,0.3286,0.3072,0.3321,0.5528,4486,5248.4,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/25,月,平日,,晴,26.0,18.0,計,140641,180000,0.7813,0.7813,175400,0.8018,59,36,2383.7,1.18,76,0.7763,72,0.8194,7560,100577,0.7151,0.7151,0,62150,0.4419,0.4419,1.1570,1.1570,2616,3225.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/26,火,平日,,晴,26.0,19.0,計,211435,180000,1.1746,0.9780,136278,1.5515,90,50,2349.3,1.80,76,1.1842,63,1.4286,7560,100312,0.4744,0.5706,0,92202,0.4361,0.4384,0.9105,1.0090,3798,3340.2,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/27,水,平日,,晴,27.0,20.0,計,264725,180000,1.4707,1.1422,162931,1.6248,113,56,2342.7,2.26,76,1.4868,77,1.4675,7560,58347,0.2204,0.4203,0,101571,0.3837,0.4149,0.6041,0.8352,4157,3820.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/28,木,平日,,曇,25.0,22.0,計,151586,180000,0.8421,1.0672,190972,0.7938,59,31,2569.3,1.18,76,0.7763,87,0.6782,7560,21118,0.1393,0.3649,0,75025,0.4949,0.4307,0.6342,0.7956,3027,3004.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/29,金,平日,,晴,30.0,22.0,計,252386,180000,1.4021,1.1342,248496,1.0157,110,48,2294.4,2.20,76,1.4474,105,1.0476,7560,149868,0.5938,0.4215,0,77174,0.3058,0.3998,0.8996,0.8213,3187,4751.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/30,土,土曜,,晴,28.0,20.0,計,460929,450000,1.0243,1.0976,508496,0.9065,189,90,2438.8,3.78,191,0.9895,204,0.9265,16199,72055,0.1563,0.3390,0,121521,0.2636,0.3575,0.4200,0.6964,4701,5882.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/31,日,日祝,,晴,28.0,21.0,計,411969,450000,0.9155,1.0520,178175,2.3122,192,77,2145.7,3.84,181,1.0608,72,2.6667,18900,,0.0000,0.2652,0,121997,0.2961,0.3441,0.2961,0.6094,4636,5331.8,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/25,月,平日,,晴,27.0,17.0,計,127402,150000,0.8493,0.8493,133326,0.9556,66,40,1930.3,1.50,75,0.8800,63,1.0476,0,121171,0.9511,0.9511,0,73792,0.5792,0.5792,1.5303,1.5303,3039,2515.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/26,火,平日,,晴,26.0,17.0,計,116859,150000,0.7791,0.8142,141966,0.8231,50,30,2337.2,1.14,75,0.6667,69,0.7246,0,16879,0.1444,0.5652,0,74091,0.6340,0.6054,0.7785,1.1706,3113,2252.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/27,水,平日,,晴,27.0,18.0,計,103219,150000,0.6881,0.7722,109611,0.9417,51,33,2023.9,1.16,75,0.6800,48,1.0625,0,85909,0.8323,0.6445,0,66007,0.6395,0.6155,1.4718,1.2601,2646,2340.6,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/28,木,平日,,曇,27.0,20.0,計,124315,150000,0.8288,0.7863,71592,1.7364,61,33,2038.0,1.39,75,0.8133,32,1.9063,0,14676,0.1181,0.5058,0,67907,0.5462,0.5973,0.6643,1.1031,2716,2746.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/29,金,平日,,晴,31.0,21.0,計,217898,150000,1.4527,0.9196,180306,1.2085,86,47,2533.7,1.95,75,1.1467,83,1.0361,0,99797,0.4580,0.4907,0,79896,0.3667,0.5244,0.8247,1.0151,3165,4130.8,,0.0000,
