業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/21,木,平日,,雨,25.0,23.0,計,114836,110000,1.0440,1.1880,123331,0.9311,59,33,1946.4,0.67,58,1.0172,62,0.9516,0,21757,0.1895,0.3125,0,54748,0.4767,0.3917,0.6662,0.7042,2327,2961.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/22,金,平日,,曇,24.0,20.0,計,127126,160000,0.7945,1.0848,170826,0.7442,77,39,1651.0,0.88,94,0.8191,86,0.8953,0,135735,1.0677,0.4576,0,53475,0.4206,0.3972,1.4884,0.8548,2323,3283.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/23,土,土曜,,曇,26.0,19.0,計,340191,300000,1.1340,1.1010,313261,1.0860,175,72,1943.9,1.99,158,1.1076,156,1.1218,0,,0.0000,0.3022,0,98972,0.2909,0.3611,0.2909,0.6634,4101,4977.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/24,日,日祝,,晴,28.0,19.0,計,354618,300000,1.1821,1.1211,319296,1.1106,179,79,1981.1,2.03,158,1.1329,169,1.0592,0,,0.0000,0.2232,0,101930,0.2874,0.3419,0.2874,0.5651,4196,5070.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/18,月,平日,,晴,33.0,15.0,計,210722,200000,1.0536,1.0536,210671,1.0002,94,42,2241.7,2.76,129,0.7287,103,0.9126,0,78197,0.3711,0.3711,0,47006,0.2231,0.2231,0.5942,0.5942,1993,6343.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/19,火,平日,,晴,31.0,18.0,計,229734,200000,1.1487,1.1011,216455,1.0613,97,41,2368.4,2.85,129,0.7519,110,0.8818,0,77077,0.3355,0.3525,0,52882,0.2302,0.2268,0.5657,0.5793,2264,6088.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/20,水,平日,,曇,31.0,20.0,計,197338,200000,0.9867,1.0630,285689,0.6907,114,59,1731.0,3.35,129,0.8837,122,0.9344,0,43402,0.2199,0.3115,0,57536,0.2916,0.2468,0.5115,0.5583,2530,4680.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/21,木,平日,,雨,25.0,23.0,計,284254,200000,1.4213,1.1526,206154,1.3788,126,52,2256.0,3.71,129,0.9767,104,1.2115,0,,0.0000,0.2155,0,73819,0.2597,0.2508,0.2597,0.4663,3192,5343.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/22,金,平日,,曇,24.0,19.0,計,241507,200000,1.2075,1.1636,290003,0.8328,113,53,2137.2,3.32,129,0.8760,103,1.0971,0,,0.0000,0.1707,0,50781,0.2103,0.2424,0.2103,0.4131,2271,6380.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/23,土,土曜,,曇,23.0,19.0,計,285882,370000,0.7727,1.0580,333874,0.8563,115,52,2485.9,3.38,285,0.4035,136,0.8456,0,-380,-0.0013,0.1368,0,78766,0.2755,0.2489,0.2742,0.3857,3520,4873.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/24,日,日祝,,曇,26.0,19.0,計,313670,350000,0.8962,1.0251,357972,0.8762,128,50,2450.5,3.76,280,0.4571,134,0.9552,0,,0.0000,0.1125,0,65591,0.2091,0.2418,0.2091,0.3543,2678,7027.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/18,月,平日,,晴,30.0,16.0,計,152619,150000,1.0175,1.0175,168034,0.9083,90,59,1695.8,1.61,83,1.0843,97,0.9278,0,5102,0.0334,0.0334,0,55875,0.3661,0.3661,0.3995,0.3995,2496,3668.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/19,火,平日,,晴,27.0,18.0,計,216571,150000,1.4438,1.2306,242985,0.8913,118,62,1835.3,2.11,83,1.4217,144,0.8194,0,,0.0000,0.0138,0,61047,0.2819,0.3167,0.2819,0.3305,2590,5017.1,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/20,水,平日,,曇,29.0,19.0,計,206241,180000,1.1458,1.1988,228435,0.9028,152,74,1356.8,2.71,100,1.5200,120,1.2667,0,,0.0000,0.0089,0,68214,0.3307,0.3217,0.3307,0.3306,2891,4280.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/21,木,平日,,雨,25.0,23.0,計,176229,160000,1.1014,1.1745,259483,0.6792,79,49,2230.7,1.41,88,0.8977,132,0.5985,0,,0.0000,0.0068,0,58275,0.3307,0.3238,0.3307,0.3306,2488,4249.9,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/22,金,平日,,曇,24.0,20.0,計,184457,180000,1.0248,1.1416,310033,0.5950,87,58,2120.2,1.55,100,0.8700,160,0.5438,0,,0.0000,0.0055,0,69717,0.3780,0.3345,0.3780,0.3399,2937,3768.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/23,土,土曜,,曇,26.0,20.0,計,250327,250000,1.0013,1.1088,333818,0.7499,123,63,2035.2,2.20,138,0.8913,186,0.6613,0,,0.0000,0.0043,0,91632,0.3660,0.3412,0.3660,0.3455,3752,4003.1,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/24,日,日祝,,晴,28.0,20.0,計,237025,270000,0.8779,1.0623,397757,0.5959,116,60,2043.3,2.07,150,0.7733,207,0.5604,0,,0.0000,0.0036,0,86137,0.3634,0.3449,0.3634,0.3484,3524,4035.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/18,月,平日,,晴,32.0,15.0,計,138148,160000,0.8634,0.8634,148044,0.9332,78,46,1771.1,1.47,0,,85,0.9176,0,53602,0.3880,0.3880,0,60907,0.4409,0.4409,0.8289,0.8289,2771,2991.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/19,火,平日,,晴,29.0,17.0,計,133928,160000,0.8371,0.8502,185852,0.7206,79,44,1695.3,1.49,0,,126,0.6270,0,58819,0.4392,0.4132,0,53771,0.4015,0.4215,0.8407,0.8347,2406,3339.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/20,水,平日,,曇,30.0,19.0,計,201025,170000,1.1825,0.9655,177480,1.1327,141,80,1425.7,2.66,0,,94,1.5000,0,,0.0000,0.2376,0,64175,0.3192,0.3780,0.3192,0.6157,2806,4298.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/21,木,平日,,雨,24.0,23.0,計,191180,170000,1.1246,1.0065,153540,1.2451,107,53,1786.7,2.02,0,,85,1.2588,0,24924,0.1304,0.2068,0,55019,0.2878,0.3521,0.4182,0.5588,2432,4716.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/22,金,平日,,曇,24.0,19.0,計,197145,170000,1.1597,1.0379,197020,1.0006,111,59,1776.1,2.09,0,,112,0.9911,0,149044,0.7560,0.3325,0,62130,0.3151,0.3436,1.0712,0.6761,2758,4288.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/23,土,土曜,,曇,23.0,19.0,計,331113,300000,1.1037,1.0553,351434,0.9422,185,81,1789.8,3.49,0,,150,1.2333,0,27694,0.0836,0.2634,0,97068,0.2932,0.3296,0.3768,0.5930,4373,4543.1,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/24,日,日祝,,曇,26.0,19.0,計,265360,280000,0.9477,1.0340,300904,0.8819,144,64,1842.8,2.72,0,,164,0.8780,0,,0.0000,0.2154,0,89490,0.3372,0.3310,0.3372,0.5464,4121,3863.5,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/18,月,平日,,晴,30.0,18.0,計,,0,,,,,,,,0,0,,,,0,38020,,,0,0,,,,,0,,,,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/19,火,平日,,晴,28.0,20.0,計,252050,220000,1.1457,1.1457,218893,1.1515,69,28,3652.9,1.44,73,0.9452,74,0.9324,0,77339,0.3068,0.4577,0,52693,0.2091,0.2091,0.5159,0.6667,2272,6656.3,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/20,水,平日,,曇,29.0,20.0,計,227075,220000,1.0322,1.0889,208644,1.0883,80,33,2838.4,1.67,73,1.0959,82,0.9756,0,13670,0.0602,0.2693,0,43722,0.1925,0.2012,0.2527,0.4705,1853,7352.7,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/21,木,平日,,雨,24.0,23.0,計,248771,280000,0.8885,1.0110,292127,0.8516,84,29,2961.6,1.75,93,0.9032,97,0.8660,0,74766,0.3005,0.2800,0,51124,0.2055,0.2027,0.5060,0.4827,2203,6775.4,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/22,金,平日,,曇,25.0,20.0,計,301310,320000,0.9416,0.9896,391611,0.7694,94,38,3205.4,1.96,106,0.8868,144,0.6528,0,86435,0.2869,0.2820,0,53623,0.1780,0.1955,0.4648,0.4774,2248,8042.1,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/23,土,土曜,,曇,25.0,19.0,計,286132,460000,0.6220,0.8769,496174,0.5767,102,47,2805.2,2.13,153,0.6667,165,0.6182,0,51651,0.1805,0.2599,0,81568,0.2851,0.2149,0.4656,0.4749,3545,4842.9,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/24,日,日祝,,曇,27.0,19.0,計,345271,420000,0.8221,0.8649,412541,0.8369,118,59,2926.0,2.46,140,0.8429,153,0.7712,0,,0.0000,0.2059,0,82880,0.2400,0.2202,0.2400,0.4260,3637,5696.0,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/18,月,平日,,晴,28.0,18.0,計,128583,200000,0.6429,0.6429,76916,1.6717,24,10,5357.6,0.48,20,1.2000,20,1.2000,0,80819,0.6285,0.6285,0,60288,0.4689,0.4689,1.0974,1.0974,2535,3043.4,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/19,火,平日,,晴,27.0,20.0,計,317494,250000,1.2700,0.9913,260424,1.2191,36,18,8819.3,0.72,35,1.0286,38,0.9474,0,68319,0.2152,0.3343,0,87085,0.2743,0.3304,0.4895,0.6647,3714,5129.1,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/20,水,平日,,晴,28.0,21.0,計,185689,250000,0.7428,0.9025,179330,1.0355,23,12,8073.4,0.46,36,0.6389,26,0.8846,0,55410,0.2984,0.3238,0,82886,0.4464,0.3645,0.7448,0.6882,3496,3186.9,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/21,木,平日,,雨,22.0,16.0,計,304473,250000,1.2179,0.9855,365440,0.8332,47,21,6478.1,0.94,40,1.1750,43,1.0930,0,6227,0.0205,0.2251,0,94225,0.3095,0.3466,0.3299,0.5717,3940,4636.6,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/22,金,平日,,曇,15.0,13.0,計,215772,250000,0.8631,0.9600,197235,1.0940,37,15,5831.7,0.74,40,0.9250,32,1.1563,0,73122,0.3389,0.2464,0,86698,0.4018,0.3569,0.7407,0.6034,3726,3474.6,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/23,土,土曜,,曇,17.0,12.0,計,422084,500000,0.8442,0.9259,646582,0.6528,57,27,7405.0,1.14,90,0.6333,97,0.5876,0,94408,0.2237,0.2403,0,131718,0.3121,0.3449,0.5357,0.5852,5567,4549.1,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/24,日,日祝,,曇,22.0,14.0,計,353049,500000,0.7061,0.8760,448656,0.7869,70,30,5043.6,1.40,90,0.7778,61,1.1475,0,,0.0000,0.1963,0,136747,0.3873,0.3527,0.3873,0.5490,5756,3680.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/18,月,平日,,晴,30.0,18.0,計,150361,140000,1.0740,1.0740,132076,1.1384,74,35,2031.9,1.95,73,1.0137,74,1.0000,0,43148,0.2870,0.2870,0,44759,0.2977,0.2977,0.5846,0.5846,1947,4633.6,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/19,火,平日,,晴,28.0,19.0,計,199722,140000,1.4266,1.2503,156762,1.2740,96,51,2080.4,2.53,73,1.3151,87,1.1034,0,58507,0.2929,0.2904,0,50034,0.2505,0.2708,0.5435,0.5611,2242,5344.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/20,水,平日,,曇,29.0,20.0,計,146479,160000,0.9155,1.1286,92577,1.5822,87,53,1683.7,2.29,84,1.0357,53,1.6415,0,42633,0.2911,0.2906,0,52793,0.3604,0.2972,0.6515,0.5878,2352,3736.7,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/21,木,平日,,雨,24.0,23.0,計,111051,140000,0.7932,1.0476,119434,0.9298,54,31,2056.5,1.42,73,0.7397,64,0.8438,0,,0.0000,0.2375,0,45420,0.4090,0.3176,0.4090,0.5551,2026,3288.8,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/22,金,平日,,曇,25.0,20.0,計,152559,150000,1.0171,1.0413,152802,0.9984,81,43,1883.4,2.13,78,1.0385,75,1.0800,0,,0.0000,0.1898,0,53926,0.3535,0.3248,0.3535,0.5146,2430,3766.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/23,土,土曜,,曇,25.0,19.0,計,280911,260000,1.0804,1.0516,286655,0.9800,136,69,2065.5,3.58,136,1.0000,160,0.8500,0,,0.0000,0.1386,0,72573,0.2583,0.3069,0.2583,0.4455,3101,5435.2,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/24,日,日祝,,曇,27.0,19.0,計,212615,260000,0.8178,1.0030,296104,0.7180,105,53,2024.9,2.76,136,0.7721,147,0.7143,0,,0.0000,0.1151,0,83350,0.3920,0.3213,0.3920,0.4364,3618,3526.0,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/18,月,平日,,晴,30.0,18.0,計,229555,200000,1.1478,1.1478,168972,1.3585,91,40,2522.6,2.60,88,1.0341,72,1.2639,54200,101474,0.4420,0.4420,0,57287,0.2496,0.2496,0.6916,0.6916,2563,5373.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/19,火,平日,,晴,28.0,20.0,計,167485,200000,0.8374,0.9926,258739,0.6473,77,40,2175.1,2.20,88,0.8750,111,0.6937,54200,25347,0.1513,0.3194,0,53956,0.3222,0.2802,0.4735,0.5996,2397,4192.4,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/20,水,平日,,曇,29.0,20.0,計,205389,200000,1.0269,1.0040,233165,0.8809,100,42,2053.9,2.86,88,1.1364,93,1.0753,54200,21300,0.1037,0.2459,0,62131,0.3025,0.2878,0.4062,0.5337,2527,4876.7,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/21,木,平日,,雨,24.0,23.0,計,237486,200000,1.1874,1.0499,217858,1.0901,90,32,2638.7,2.57,88,1.0227,83,1.0843,54200,34901,0.1470,0.2179,0,64706,0.2725,0.2835,0.4194,0.5014,2660,5356.8,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/22,金,平日,,曇,25.0,20.0,計,275168,200000,1.3758,1.1151,259913,1.0587,77,39,3573.6,2.20,88,0.8750,116,0.6638,54200,121836,0.4428,0.2734,0,59537,0.2164,0.2669,0.6591,0.5403,2647,6237.3,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/23,土,土曜,,曇,25.0,19.0,計,283456,300000,0.9449,1.0758,412776,0.6867,119,56,2382.0,3.40,132,0.9015,175,0.6800,80500,77242,0.2725,0.2732,0,100257,0.3537,0.2845,0.6262,0.5577,4021,4229.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/24,日,日祝,,曇,27.0,19.0,計,336703,300000,1.1223,1.0845,291923,1.1534,146,65,2306.2,4.17,132,1.1061,141,1.0355,79040,,0.0000,0.2202,0,62942,0.1869,0.2656,0.1869,0.4858,2558,7897.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/18,月,平日,,晴,28.0,18.0,計,214538,220000,0.9752,0.9752,133149,1.6113,70,34,3064.8,1.25,72,0.9722,49,1.4286,0,56760,0.2646,0.2646,0,72628,0.3385,0.3385,0.6031,0.6031,2911,4421.9,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/19,火,平日,,晴,27.0,20.0,計,160639,220000,0.7302,0.8527,192194,0.8358,62,34,2591.0,1.11,72,0.8611,87,0.7126,0,169363,1.0543,0.6027,0,68806,0.4283,0.3770,1.4826,0.9797,2919,3301.9,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/20,水,平日,,晴,29.0,21.0,計,214065,230000,0.9307,0.8795,267204,0.8011,81,47,2642.8,1.45,75,1.0800,94,0.8617,0,41760,0.1951,0.4546,0,77806,0.3635,0.3721,0.5586,0.8267,3185,4032.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/21,木,平日,,雨,22.0,16.0,計,236589,230000,1.0286,0.9176,237277,0.9971,73,37,3240.9,1.30,75,0.9733,92,0.7935,0,53480,0.2260,0.3891,0,67251,0.2843,0.3469,0.5103,0.7361,2615,5428.4,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/22,金,平日,,曇,15.0,13.0,計,284568,300000,0.9486,0.9253,335153,0.8491,102,50,2789.9,1.82,98,1.0408,124,0.8226,0,121830,0.4281,0.3991,0,75468,0.2652,0.3260,0.6933,0.7251,3074,5554.4,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/23,土,土曜,,曇,18.0,12.0,計,386949,460000,0.8412,0.9020,505905,0.7649,161,76,2403.4,2.88,184,0.8750,192,0.8385,0,9606,0.0248,0.3024,0,116867,0.3020,0.3198,0.3268,0.6222,4708,4931.4,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/24,日,日祝,,曇,22.0,14.0,計,504855,460000,1.0975,0.9444,440800,1.1453,196,77,2575.8,3.50,193,1.0155,179,1.0950,0,1390,0.0028,0.2268,0,110756,0.2194,0.2945,0.2221,0.5213,4447,6811.6,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/18,月,平日,,晴,28.0,19.0,計,154386,180000,0.8577,0.8577,124626,1.2388,79,36,1954.3,1.58,76,1.0395,61,1.2951,7560,131249,0.8501,0.8501,0,70280,0.4552,0.4552,1.3054,1.3054,2991,3097.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/19,火,平日,,晴,27.0,19.0,計,123944,180000,0.6886,0.7731,198615,0.6240,50,26,2478.9,1.00,76,0.6579,102,0.4902,7560,39087,0.3154,0.6120,0,57555,0.4644,0.4593,0.7797,1.0713,2470,3010.8,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/20,水,平日,,晴,27.0,21.0,計,212143,180000,1.1786,0.9083,159655,1.3288,114,65,1860.9,2.28,76,1.5000,72,1.5833,7560,14709,0.0693,0.3773,0,60002,0.2828,0.3830,0.3522,0.7603,2613,4871.3,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/21,木,平日,,曇,23.0,16.0,計,218315,180000,1.2129,0.9844,150751,1.4482,86,46,2538.5,1.72,76,1.1316,65,1.3231,7560,35286,0.1616,0.3109,0,75017,0.3436,0.3709,0.5052,0.6817,3232,4052.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/22,金,平日,,曇,16.0,14.0,計,273980,190000,1.4420,1.0800,300126,0.9129,114,55,2403.3,2.28,80,1.4250,118,0.9661,7560,75716,0.2764,0.3012,0,65856,0.2404,0.3345,0.5167,0.6357,2869,5729.8,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/23,土,土曜,,曇,18.0,13.0,計,468189,450000,1.0404,1.0669,483763,0.9678,203,95,2306.3,4.06,191,1.0628,209,0.9713,16199,,0.0000,0.2040,0,95129,0.2032,0.2921,0.2032,0.4961,4052,6932.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/24,日,日祝,,曇,22.0,14.0,計,435819,450000,0.9685,1.0424,497865,0.8754,195,82,2235.0,3.90,181,1.0773,224,0.8705,18900,,0.0000,0.1569,0,102410,0.2350,0.2789,0.2350,0.4358,4410,5929.5,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/18,月,平日,,晴,28.0,16.0,計,157764,150000,1.0518,1.0518,120590,1.3083,78,47,2022.6,1.77,75,1.0400,64,1.2188,0,49583,0.3143,0.3143,0,66834,0.4236,0.4236,0.7379,0.7379,2943,3216.4,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/19,火,平日,,晴,29.0,16.0,計,200772,150000,1.3385,1.1951,180624,1.1115,96,60,2091.4,2.18,75,1.2800,108,0.8889,0,10096,0.0503,0.1665,0,67888,0.3381,0.3758,0.3884,0.5422,2882,4179.8,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/20,水,平日,,晴,30.0,18.0,計,247442,150000,1.6496,1.3466,195219,1.2675,144,90,1718.3,3.27,75,1.9200,110,1.3091,0,64176,0.2594,0.2044,0,80032,0.3234,0.3544,0.5828,0.5588,3472,4276.1,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/21,木,平日,,曇,22.0,16.0,計,94667,150000,0.6311,1.1677,137543,0.6883,44,27,2151.5,1.00,75,0.5867,74,0.5946,0,32494,0.3432,0.2232,0,63625,0.6721,0.3973,1.0153,0.6205,2711,2095.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/05/22,金,平日,,曇,15.0,13.0,計,218894,150000,1.4593,1.2261,183321,1.1940,109,60,2008.2,2.48,75,1.4533,85,1.2824,0,69929,0.3195,0.2461,0,70489,0.3220,0.3794,0.6415,0.6255,2862,4589.0,,0.0000,
