業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/04,火,平日,,晴,34.0,27.0,計,175330,120000,1.4611,0.9710,112639,1.5566,94,41,1865.2,1.07,63,1.4921,67,1.4030,0,22286,0.1271,0.1565,0,57259,0.3266,0.3337,0.4537,0.4901,2607,4035.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/05,水,平日,,晴,36.0,26.0,計,106084,170000,0.6240,0.9168,166227,0.6382,59,37,1798.0,0.67,89,0.6629,89,0.6629,0,128600,1.2122,0.2685,0,50158,0.4728,0.3485,1.6851,0.6170,2376,2678.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/06,木,平日,,曇,35.0,27.0,計,242736,100000,2.4274,1.0438,104442,2.3241,105,42,2311.8,1.19,53,1.9811,56,1.8750,0,27801,0.1145,0.2384,0,76697,0.3160,0.3421,0.4305,0.5805,3293,4422.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/07,金,平日,,曇,35.0,28.0,計,165978,200000,0.8299,1.0130,208650,0.7955,84,46,1975.9,0.95,105,0.8000,95,0.8842,0,152506,0.9188,0.3186,0,56180,0.3385,0.3417,1.2573,0.6603,2430,4098.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/08,土,土曜,,晴,35.0,26.0,計,271584,330000,0.8230,0.9765,327744,0.8286,142,62,1912.6,1.61,174,0.8161,171,0.8304,0,32080,0.1181,0.2862,0,93793,0.3454,0.3423,0.4635,0.6285,4089,3985.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/09,日,日祝,,曇,34.0,27.0,計,335469,500000,0.6709,0.9077,491758,0.6822,189,70,1775.0,2.15,263,0.7186,242,0.7810,0,,0.0000,0.2386,0,95295,0.2841,0.3326,0.2841,0.5712,4111,4896.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/10,月,平日,,曇,35.0,27.0,計,209519,380000,0.5514,0.8556,372373,0.5627,101,46,2074.4,1.15,200,0.5050,200,0.5050,0,188067,0.8976,0.3006,0,68097,0.3250,0.3319,1.2226,0.6325,3330,3775.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/11,火,日祝,,晴,31.0,24.0,計,482180,300000,1.6073,0.9334,293129,1.6449,208,81,2318.2,2.36,158,1.3165,158,1.3165,0,25925,0.0538,0.2567,0,118784,0.2463,0.3166,0.3001,0.5733,5206,5557.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/12,水,平日,,雨,26.0,23.0,計,271759,350000,0.7765,0.9165,357674,0.7598,128,53,2123.1,1.45,184,0.6957,175,0.7314,0,83758,0.3082,0.2614,0,91020,0.3349,0.3183,0.6431,0.5797,4200,3882.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/13,木,平日,,曇,33.0,24.0,計,463888,280000,1.6567,0.9752,270447,1.7153,201,71,2307.9,2.28,147,1.3673,146,1.3767,0,40807,0.0880,0.2380,0,104963,0.2263,0.3059,0.3142,0.5439,4718,5899.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/14,金,平日,,曇,33.0,25.0,計,441209,530000,0.8325,0.9566,532695,0.8283,195,78,2262.6,2.22,279,0.6989,229,0.8515,0,107771,0.2443,0.2387,0,93280,0.2114,0.2952,0.4557,0.5339,4165,6356.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/15,土,土曜,,晴,32.0,25.0,計,448616,420000,1.0681,0.9670,439226,1.0214,222,79,2020.8,2.52,221,1.0045,216,1.0278,0,27242,0.0607,0.2203,0,107672,0.2400,0.2895,0.3007,0.5097,4726,5695.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/08/16,日,日祝,,曇,31.0,26.0,計,374488,300000,1.2483,0.9847,297010,1.2609,165,72,2269.6,1.88,158,1.0443,148,1.1149,0,,0.0000,0.2028,0,77577,0.2072,0.2829,0.2072,0.4857,3307,6794.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/01,土,土曜,,曇,36.0,27.0,計,303983,360000,0.8444,0.8444,327482,0.9282,120,48,2533.2,3.53,276,0.4348,147,0.8163,0,43073,0.1417,0.1417,0,77816,0.2560,0.2560,0.3977,0.3977,3420,5333.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/02,日,日祝,,曇,36.0,28.0,計,236185,360000,0.6561,0.7502,335445,0.7041,114,54,2071.8,3.35,288,0.3958,146,0.7808,0,1680,0.0071,0.0829,0,63214,0.2676,0.2611,0.2748,0.3439,2755,5143.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/03,月,平日,,曇,36.0,28.0,計,193607,250000,0.7744,0.7565,273511,0.7079,91,39,2127.5,2.68,159,0.5723,116,0.7845,0,137053,0.7079,0.2478,0,54027,0.2791,0.2658,0.9869,0.5136,2353,4936.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/04,火,平日,,晴,35.0,27.0,計,240936,250000,0.9637,0.7989,232104,1.0381,100,45,2409.4,2.94,159,0.6289,107,0.9346,0,85257,0.3539,0.2740,0,56522,0.2346,0.2581,0.5885,0.5321,2404,6013.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/05,水,平日,,晴,36.0,26.0,計,155606,250000,0.6224,0.7689,315192,0.4937,70,38,2222.9,2.06,159,0.4403,118,0.5932,0,32475,0.2087,0.2650,0,49914,0.3208,0.2667,0.5295,0.5317,2313,4036.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/06,木,平日,,晴,35.0,28.0,計,313639,250000,1.2546,0.8395,294334,1.0656,133,58,2358.2,3.91,159,0.8365,111,1.1982,0,121912,0.3887,0.2919,0,61369,0.1957,0.2513,0.5844,0.5432,2562,7345.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/07,金,平日,,曇,34.0,28.0,計,206104,250000,0.8244,0.8376,393500,0.5238,98,47,2103.1,2.88,159,0.6164,149,0.6577,0,161085,0.7816,0.3530,0,61897,0.3003,0.2574,1.0819,0.6105,2887,4283.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/08,土,土曜,,晴,36.0,27.0,計,373377,360000,1.0372,0.8684,444315,0.8403,166,61,2249.3,4.88,276,0.6014,189,0.8783,0,18991,0.0509,0.2973,0,68794,0.1842,0.2439,0.2351,0.5412,2958,7573.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/09,日,日祝,,曇,34.0,27.0,計,389785,360000,1.0827,0.8971,431655,0.9030,163,64,2391.3,4.79,288,0.5660,173,0.9422,0,,0.0000,0.2493,0,72246,0.1853,0.2345,0.1853,0.4837,3151,7422.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/10,月,平日,,晴,34.0,27.0,計,254015,250000,1.0161,0.9072,482573,0.5264,114,51,2228.2,3.35,159,0.7170,187,0.6096,0,151794,0.5976,0.2824,0,57795,0.2275,0.2338,0.8251,0.5162,2662,5725.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/11,火,日祝,,曇,30.0,24.0,計,491394,360000,1.3650,0.9572,343743,1.4295,197,79,2494.4,5.79,288,0.6840,131,1.5038,0,68902,0.1402,0.2603,0,77952,0.1586,0.2221,0.2989,0.4824,3316,8891.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/12,水,平日,,雨,27.0,23.0,計,378823,250000,1.5153,0.9965,434757,0.8713,145,57,2612.6,4.26,159,0.9120,171,0.8480,0,106637,0.2815,0.2626,0,74021,0.1954,0.2192,0.4769,0.4818,3234,7028.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/13,木,平日,,雨,28.0,24.0,計,320376,300000,1.0679,1.0020,430960,0.7434,134,62,2390.9,3.94,191,0.7016,167,0.8024,0,114806,0.3583,0.2705,0,77782,0.2428,0.2212,0.6011,0.4917,3494,5501.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/14,金,平日,,晴,34.0,23.0,計,340772,300000,1.1359,1.0117,390295,0.8731,138,63,2469.4,4.06,191,0.7225,144,0.9583,0,56355,0.1654,0.2620,0,68900,0.2022,0.2197,0.3676,0.4817,2967,6891.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/15,土,土曜,,曇,31.0,25.0,計,417130,360000,1.1587,1.0234,521167,0.8004,167,67,2497.8,4.91,276,0.6051,194,0.8608,0,4480,0.0107,0.2393,0,75830,0.1818,0.2162,0.1925,0.4555,3355,7459.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/16,日,日祝,,曇,32.0,26.0,計,262756,350000,0.7507,1.0038,388902,0.6756,111,44,2367.2,3.26,280,0.3964,147,0.7551,0,,0.0000,0.2264,0,63419,0.2414,0.2176,0.2414,0.4440,2800,5630.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/01,土,土曜,,晴,35.0,28.0,計,275063,270000,1.0188,1.0188,378936,0.7259,137,75,2007.8,2.45,145,0.9448,191,0.7173,0,84381,0.3068,0.3068,0,88935,0.3233,0.3233,0.6301,0.6301,3721,4435.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/02,日,日祝,,曇,36.0,29.0,計,316423,300000,1.0547,1.0377,408619,0.7744,152,67,2081.7,2.71,155,0.9806,213,0.7136,0,,0.0000,0.1427,0,100963,0.3191,0.3211,0.3191,0.4637,4191,4530.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/03,月,平日,,曇,37.0,27.0,計,132028,150000,0.8802,1.0049,259966,0.5079,70,42,1886.1,1.25,80,0.8750,153,0.4575,0,89427,0.6773,0.2402,0,60157,0.4556,0.3456,1.1330,0.5858,2746,2884.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/04,火,平日,,晴,34.0,28.0,計,211848,150000,1.4123,1.0751,339829,0.6234,96,56,2206.8,1.71,80,1.2000,160,0.6000,0,91649,0.4326,0.2838,0,73435,0.3466,0.3458,0.7793,0.6296,3336,3810.2,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/05,水,平日,,晴,36.0,27.0,計,145208,200000,0.7260,1.0099,323815,0.4484,81,49,1792.7,1.45,103,0.7864,173,0.4682,0,119368,0.8220,0.3561,0,61619,0.4244,0.3564,1.2464,0.7125,2688,3241.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/06,木,平日,,雨,35.0,28.0,計,241400,180000,1.3411,1.0576,247198,0.9765,124,70,1946.8,2.21,98,1.2653,129,0.9612,0,96867,0.4013,0.3644,0,60468,0.2505,0.3371,0.6518,0.7014,2793,5185.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/07,金,平日,,曇,35.0,28.0,計,219068,200000,1.0953,1.0628,350891,0.6243,105,60,2086.4,1.88,103,1.0194,176,0.5966,0,247166,1.1283,0.4730,0,71509,0.3264,0.3355,1.4547,0.8085,2997,4385.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/08,土,土曜,,晴,35.0,27.0,計,287403,270000,1.0645,1.0630,336202,0.8549,137,72,2097.8,2.45,145,0.9448,183,0.7486,0,38183,0.1329,0.4195,0,84926,0.2955,0.3292,0.4284,0.7488,3567,4834.4,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/09,日,日祝,,晴,33.0,27.0,計,337090,290000,1.1624,1.0774,464521,0.7257,157,75,2147.1,2.80,148,1.0608,217,0.7235,0,,0.0000,0.3542,0,76729,0.2276,0.3134,0.2276,0.6676,3193,6334.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/10,月,平日,,曇,34.0,27.0,計,333371,260000,1.2822,1.1008,469770,0.7096,155,78,2150.8,2.77,138,1.1232,226,0.6858,0,151686,0.4550,0.3677,0,85177,0.2555,0.3057,0.7105,0.6734,3731,5361.1,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/11,火,日祝,,晴,31.0,24.0,計,350837,360000,0.9745,1.0836,442930,0.7921,170,78,2063.7,3.04,165,1.0303,224,0.7589,0,38741,0.1104,0.3360,0,98714,0.2814,0.3027,0.3918,0.6387,4072,5169.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/12,水,平日,,雨,26.0,23.0,計,327398,360000,0.9094,1.0626,419795,0.7799,153,72,2139.9,2.73,165,0.9273,218,0.7018,0,,0.0000,0.3014,0,88993,0.2718,0.2995,0.2718,0.6009,4004,4906.1,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/13,木,平日,,曇,32.0,24.0,計,294096,360000,0.8169,1.0362,421953,0.6970,131,67,2245.0,2.34,165,0.7939,206,0.6359,0,,0.0000,0.2758,0,72493,0.2465,0.2950,0.2465,0.5709,3140,5619.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/14,金,平日,,曇,33.0,25.0,計,334287,320000,1.0446,1.0369,459074,0.7282,151,80,2213.8,2.70,158,0.9557,220,0.6864,0,,0.0000,0.2516,0,81272,0.2431,0.2905,0.2431,0.5421,3577,5607.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/15,土,土曜,,曇,32.0,25.0,計,432135,300000,1.4405,1.0674,408877,1.0569,184,91,2348.6,3.29,155,1.1871,188,0.9787,0,,0.0000,0.2259,0,103332,0.2391,0.2852,0.2391,0.5112,4321,6000.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/16,日,日祝,,曇,32.0,26.0,計,346544,300000,1.1551,1.0736,432863,0.8006,148,75,2341.5,2.64,155,0.9548,203,0.7291,0,,0.0000,0.2089,0,84292,0.2432,0.2821,0.2432,0.4909,3560,5840.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/01,土,土曜,,晴,35.0,26.0,計,357608,400000,0.8940,0.8940,402034,0.8895,202,89,1770.3,3.81,0,,210,0.9619,0,67503,0.1888,0.1888,0,90179,0.2522,0.2522,0.4409,0.4409,4033,5320.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/02,日,日祝,,晴,36.0,28.0,計,279721,370000,0.7560,0.8277,340449,0.8216,145,61,1929.1,2.74,0,,193,0.7513,0,,0.0000,0.1059,0,91236,0.3262,0.2846,0.3262,0.3906,4128,4065.7,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/03,月,平日,,曇,36.0,28.0,計,178445,190000,0.9392,0.8498,195136,0.9145,111,56,1607.6,2.09,0,,104,1.0673,0,46039,0.2580,0.1392,0,64373,0.3607,0.3013,0.6187,0.4405,2857,3747.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/04,火,平日,,晴,34.0,26.0,計,190376,190000,1.0020,0.8749,201817,0.9433,102,55,1866.4,1.92,0,,117,0.8718,0,109450,0.5749,0.2216,0,66236,0.3479,0.3101,0.9228,0.5317,3075,3714.7,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/05,水,平日,,晴,35.0,26.0,計,179075,190000,0.9425,0.8845,224999,0.7959,113,55,1584.7,2.13,0,,121,0.9339,0,74423,0.4156,0.2509,0,62310,0.3480,0.3158,0.7636,0.5668,2846,3775.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/06,木,平日,,晴,34.0,27.0,計,232289,190000,1.2226,0.9265,170918,1.3591,124,62,1873.3,2.34,0,,96,1.2917,0,29873,0.1286,0.2309,0,66130,0.2847,0.3107,0.4133,0.5416,3118,4470.0,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/07,金,平日,,曇,34.0,28.0,計,214548,190000,1.1292,0.9489,265638,0.8077,126,69,1702.8,2.38,0,,137,0.9197,0,204840,0.9548,0.3260,0,69400,0.3235,0.3124,1.2782,0.6385,3109,4140.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/08,土,土曜,,晴,35.0,26.0,計,443083,400000,1.1077,0.9788,361760,1.2248,230,98,1926.4,4.34,0,,191,1.2042,0,74829,0.1689,0.2925,0,111416,0.2515,0.2994,0.4203,0.5919,4935,5387.0,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/09,日,日祝,,曇,34.0,26.0,計,387911,370000,1.0484,0.9892,473631,0.8190,206,74,1883.1,3.89,0,,244,0.8443,0,,0.0000,0.2464,0,99567,0.2567,0.2927,0.2567,0.5391,4476,5199.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/10,月,平日,,晴,34.0,26.0,計,387041,200000,1.9352,1.0595,449651,0.8608,210,91,1843.1,3.96,0,,230,0.9130,0,182391,0.4712,0.2770,0,88036,0.2275,0.2838,0.6987,0.5608,3987,5824.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/11,火,日祝,,晴,30.0,24.0,計,362826,270000,1.3438,1.0854,289350,1.2539,197,83,1841.8,3.72,0,,156,1.2628,0,29770,0.0821,0.2549,0,88400,0.2436,0.2793,0.3257,0.5342,3937,5529.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/12,水,平日,,雨,26.0,23.0,計,278663,200000,1.3933,1.1049,339438,0.8210,149,67,1870.2,2.81,0,,188,0.7926,0,81722,0.2933,0.2580,0,77981,0.2798,0.2793,0.5731,0.5373,3511,4762.1,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/13,木,平日,,雨,29.0,23.0,計,431234,200000,2.1562,1.1675,416821,1.0346,224,87,1925.2,4.23,0,,224,1.0000,0,,0.0000,0.2296,0,82368,0.1910,0.2696,0.1910,0.4993,3699,6994.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/14,金,平日,,曇,33.0,23.0,計,362556,200000,1.8128,1.2038,388955,0.9321,200,81,1812.8,3.77,0,,203,0.9852,0,,0.0000,0.2102,0,84848,0.2340,0.2666,0.2340,0.4768,3815,5702.1,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/15,土,土曜,,晴,32.0,24.0,計,453247,400000,1.1331,1.1966,399652,1.1341,247,94,1835.0,4.66,0,,197,1.2538,0,,0.0000,0.1901,0,99453,0.2194,0.2621,0.2194,0.4522,4503,6039.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/16,日,日祝,,雨,31.0,26.0,計,294157,370000,0.7950,1.1623,316979,0.9280,158,63,1861.8,2.98,0,,153,1.0327,0,,0.0000,0.1790,0,74594,0.2536,0.2616,0.2536,0.4406,3456,5106.9,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/01,土,土曜,,晴,35.0,28.0,計,164705,500000,0.3294,0.3294,423331,0.3891,69,29,2387.0,1.44,166,0.4157,149,0.4631,0,46536,0.2825,0.2825,0,77725,0.4719,0.4719,0.7544,0.7544,3386,2918.6,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/02,日,日祝,,曇,37.0,29.0,計,231550,470000,0.4927,0.4085,394310,0.5872,80,36,2894.4,1.67,156,0.5128,139,0.5755,0,,0.0000,0.1174,0,65971,0.2849,0.3626,0.2849,0.4801,2913,4769.3,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/03,月,平日,,曇,38.0,28.0,計,,0,,0.4085,,,,,,0,0,,,,0,1780,,0.1219,0,0,,0.3626,,0.4846,0,,,,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/04,火,平日,,晴,34.0,27.0,計,166912,240000,0.6955,0.4654,267943,0.6229,75,22,2225.5,1.56,80,0.9375,82,0.9146,0,47771,0.2862,0.1706,0,46810,0.2804,0.3383,0.5667,0.5089,2043,4902.0,,0.0000,
