業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/18,火,平日,,曇,32.0,26.0,計,119451,250000,0.4778,0.6463,290365,0.4114,64,32,1866.4,1.88,159,0.4025,123,0.5203,0,8784,0.0735,0.1783,0,47315,0.3961,0.3295,0.4696,0.5078,2212,3240.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/19,水,平日,,曇,35.0,25.0,計,226840,250000,0.9074,0.7333,218479,1.0383,101,47,2245.9,2.97,159,0.6352,121,0.8347,0,30664,0.1352,0.1605,0,55693,0.2455,0.2949,0.3807,0.4554,2389,5697.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/20,木,平日,,晴,36.0,26.0,計,220321,250000,0.8813,0.7703,226261,0.9737,125,66,1762.6,3.68,159,0.7862,100,1.2500,0,38299,0.1738,0.1643,0,57404,0.2605,0.2851,0.4344,0.4494,2397,5514.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/21,金,平日,,曇,34.0,27.0,計,201263,250000,0.8051,0.7773,241532,0.8333,106,52,1898.7,3.12,159,0.6667,102,1.0392,0,72447,0.3600,0.2048,0,59561,0.2959,0.2873,0.6559,0.4921,2628,4595.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/22,土,土曜,,曇,36.0,26.0,計,238549,360000,0.6626,0.7516,303930,0.7849,121,55,1971.5,3.56,276,0.4384,135,0.8963,0,24757,0.1038,0.1849,0,60610,0.2541,0.2808,0.3579,0.4657,2712,5277.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/23,日,日祝,,曇,38.0,27.0,計,292327,360000,0.8120,0.7627,338128,0.8645,133,58,2197.9,3.91,288,0.4618,149,0.8926,0,3360,0.0115,0.1512,0,64918,0.2221,0.2693,0.2336,0.4205,2862,6128.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/24,月,平日,,雨,38.0,27.0,計,244725,250000,0.9789,0.7870,172698,1.4171,112,51,2185.0,3.29,159,0.7044,81,1.3827,0,100606,0.4111,0.1876,0,54628,0.2232,0.2629,0.6343,0.4505,2333,6293.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/25,火,平日,,晴,37.0,27.0,計,211811,250000,0.8472,0.7931,267963,0.7904,106,59,1998.2,3.12,159,0.6667,122,0.8689,0,32358,0.1528,0.1838,0,59867,0.2826,0.2650,0.4354,0.4488,2479,5126.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/26,水,平日,,晴,37.0,27.0,計,177149,250000,0.7086,0.7853,230323,0.7691,82,39,2160.4,2.41,159,0.5157,103,0.7961,0,20886,0.1179,0.1784,0,53640,0.3028,0.2681,0.4207,0.4465,2137,4973.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/27,木,平日,,晴,34.0,28.0,計,217230,250000,0.8689,0.7924,238519,0.9107,102,51,2129.7,3.00,159,0.6415,108,0.9444,0,63849,0.2939,0.1890,0,59282,0.2729,0.2686,0.5668,0.4576,2262,5762.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/28,金,平日,,晴,31.0,24.0,計,129385,250000,0.5175,0.7710,240070,0.5389,57,32,2269.9,1.68,159,0.3585,94,0.6064,0,87353,0.6751,0.2144,0,45757,0.3537,0.2730,1.0288,0.4874,1986,3908.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/29,土,土曜,,曇,32.0,25.0,計,242368,360000,0.6732,0.7612,252464,0.9600,104,48,2330.5,3.06,276,0.3768,116,0.8966,0,13020,0.0537,0.2001,0,61721,0.2547,0.2714,0.3084,0.4715,2718,5350.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/08/30,日,日祝,,曇,35.0,26.0,計,236016,360000,0.6556,0.7516,210623,1.1206,105,47,2247.8,3.09,288,0.3646,102,1.0294,0,1680,0.0071,0.1847,0,66130,0.2802,0.2721,0.2873,0.4568,2528,5601.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/17,月,平日,,雨,32.0,25.0,計,236634,160000,1.4790,1.4790,321605,0.7358,104,63,2275.3,1.86,83,1.2530,161,0.6460,0,192446,0.8133,0.8133,0,58535,0.2474,0.2474,1.0606,1.0606,2654,5349.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/18,火,平日,,曇,33.0,26.0,計,233005,160000,1.4563,1.4676,339335,0.6867,115,60,2026.1,2.05,83,1.3855,201,0.5721,0,35963,0.1543,0.4864,0,62580,0.2686,0.2579,0.4229,0.7442,2681,5214.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/19,水,平日,,晴,34.0,26.0,計,193318,200000,0.9666,1.2749,,,95,62,2034.9,1.70,103,0.9223,,,0,18155,0.0939,0.3719,0,73299,0.3792,0.2933,0.4731,0.6652,3140,3694.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/20,木,平日,,晴,34.0,27.0,計,205534,180000,1.1419,1.2407,271484,0.7571,127,74,1618.4,2.27,98,1.2959,163,0.7791,0,62517,0.3042,0.3559,0,64828,0.3154,0.2985,0.6196,0.6544,2652,4650.1,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/21,金,平日,,晴,34.0,26.0,計,262203,200000,1.3110,1.2563,296371,0.8847,107,64,2450.5,1.91,103,1.0388,161,0.6646,0,49390,0.1884,0.3170,0,62172,0.2371,0.2843,0.4255,0.6013,2668,5896.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/22,土,土曜,,晴,34.0,27.0,計,236565,270000,0.8762,1.1686,393207,0.6016,118,61,2004.8,2.11,145,0.8138,207,0.5700,0,20889,0.0883,0.2775,0,77108,0.3259,0.2915,0.4143,0.5689,3214,4416.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/23,日,日祝,,曇,36.0,27.0,計,336328,290000,1.1598,1.1668,405532,0.8294,136,77,2473.0,2.43,148,0.9189,202,0.6733,0,,0.0000,0.2227,0,76695,0.2280,0.2790,0.2280,0.5016,3207,6292.4,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/24,月,平日,,晴,35.0,28.0,計,184759,160000,1.1547,1.1656,230454,0.8017,79,43,2338.7,1.41,83,0.9518,132,0.5985,0,85702,0.4639,0.2463,0,61595,0.3334,0.2843,0.7972,0.5306,2799,3960.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/25,火,平日,,晴,34.0,28.0,計,169892,160000,1.0618,1.1563,268537,0.6327,74,48,2295.8,1.32,83,0.8916,139,0.5324,0,29704,0.1748,0.2404,0,62434,0.3675,0.2911,0.5423,0.5315,2745,3713.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/26,水,平日,,晴,35.0,27.0,計,142032,200000,0.7102,1.1112,264224,0.5375,82,56,1732.1,1.46,103,0.7961,154,0.5325,0,,0.0000,0.2249,0,55649,0.3918,0.2976,0.3918,0.5225,2561,3327.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/27,木,平日,,曇,33.0,29.0,計,160972,180000,0.8943,1.0932,252274,0.6381,80,52,2012.2,1.43,98,0.8163,134,0.5970,0,,0.0000,0.2095,0,58291,0.3621,0.3020,0.3621,0.5116,2470,3910.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/28,金,平日,,曇,32.0,26.0,計,167553,200000,0.8378,1.0715,295110,0.5678,81,53,2068.6,1.45,103,0.7864,150,0.5400,0,,0.0000,0.1957,0,66335,0.3959,0.3083,0.3959,0.5039,2935,3425.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/29,土,土曜,,晴,34.0,28.0,計,304969,270000,1.1295,1.0775,382765,0.7968,132,73,2310.4,2.36,145,0.9103,186,0.7097,0,,0.0000,0.1746,0,97369,0.3193,0.3094,0.3193,0.4840,3799,4816.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/08/30,日,日祝,,晴,35.0,29.0,計,295146,290000,1.0177,1.0715,389899,0.7570,156,74,1892.0,2.79,148,1.0541,196,0.7959,0,,0.0000,0.1581,0,81012,0.2745,0.3061,0.2745,0.4643,3338,5305.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/17,月,平日,,曇,31.0,25.0,計,244660,200000,1.2233,1.2233,166190,1.4722,140,65,1747.6,2.64,0,,96,1.4583,0,112310,0.4590,0.4590,0,67927,0.2776,0.2776,0.7367,0.7367,3019,4862.4,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/18,火,平日,,曇,33.0,26.0,計,188024,200000,0.9401,1.0817,202747,0.9274,93,53,2021.8,1.75,0,,127,0.7323,0,39920,0.2123,0.3518,0,62996,0.3350,0.3026,0.5474,0.6544,2841,3970.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/19,水,平日,,曇,35.0,25.0,計,190400,200000,0.9520,1.0385,219041,0.8692,104,59,1830.8,1.96,0,,150,0.6933,0,108160,0.5681,0.4179,0,64789,0.3403,0.3141,0.9083,0.7320,2937,3889.7,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/20,木,平日,,晴,35.0,25.0,計,189401,250000,0.7576,0.9559,199152,0.9510,134,83,1413.4,2.53,0,,109,1.2294,0,41986,0.2217,0.3722,0,70499,0.3722,0.3277,0.5939,0.6998,3161,3595.1,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/21,金,平日,,晴,36.0,27.0,計,204658,200000,1.0233,0.9687,236953,0.8637,101,53,2026.3,1.91,0,,127,0.7953,0,107298,0.5243,0.4028,0,64234,0.3139,0.3249,0.8381,0.7276,2852,4305.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/22,土,土曜,,晴,36.0,26.0,計,351445,400000,0.8786,0.9439,374452,0.9386,176,83,1996.8,3.32,0,,221,0.7964,0,26407,0.0751,0.3186,0,99748,0.2838,0.3143,0.3590,0.6330,4501,4684.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/23,日,日祝,,晴,37.0,27.0,計,342416,350000,0.9783,0.9506,416870,0.8214,179,76,1912.9,3.38,0,,221,0.8100,0,,0.0000,0.2549,0,83256,0.2431,0.3001,0.2431,0.5550,3765,5456.8,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/24,月,平日,,晴,36.0,27.0,計,138043,200000,0.6902,0.9245,177752,0.7766,79,45,1747.4,1.49,0,,94,0.8404,0,70873,0.5134,0.2742,0,55030,0.3986,0.3074,0.9121,0.5816,2532,3271.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/25,火,平日,,晴,36.0,27.0,計,162472,200000,0.8124,0.9143,188530,0.8618,93,46,1747.0,1.75,0,,107,0.8692,0,21349,0.1314,0.2626,0,54720,0.3368,0.3098,0.4682,0.5725,2470,3946.7,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/26,水,平日,,晴,36.0,26.0,計,128233,200000,0.6412,0.8916,204520,0.6270,82,47,1563.8,1.55,0,,113,0.7257,0,,0.0000,0.2469,0,55186,0.4304,0.3170,0.4304,0.5639,2466,3120.0,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/27,木,平日,,晴,33.0,28.0,計,191339,200000,0.9567,0.8966,138858,1.3779,103,53,1857.7,1.94,0,,82,1.2561,0,11044,0.0577,0.2314,0,62237,0.3253,0.3177,0.3830,0.5491,2747,4179.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/28,金,平日,,雨,30.0,24.0,計,204577,200000,1.0229,0.9056,189127,1.0817,119,53,1719.1,2.25,0,,122,0.9754,0,56891,0.2781,0.2351,0,62313,0.3046,0.3167,0.5827,0.5518,2670,4597.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/29,土,土曜,,晴,32.0,25.0,計,337774,350000,0.9651,0.9122,306126,1.1034,184,83,1835.7,3.47,0,,175,1.0514,0,35046,0.1038,0.2197,0,105317,0.3118,0.3161,0.4156,0.5358,4419,4586.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/08/30,日,日祝,,晴,34.0,26.0,計,336734,320000,1.0523,0.9251,301690,1.1162,185,77,1820.2,3.49,0,,168,1.1012,0,,0.0000,0.1967,0,88124,0.2617,0.3104,0.2617,0.5070,3824,5283.5,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/17,月,平日,,曇,31.0,25.0,計,,0,,,,,,,,0,0,,,,0,2049,,,0,0,,,,,0,,,,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/18,火,平日,,曇,32.0,26.0,計,127663,220000,0.5803,0.5803,202343,0.6309,35,12,3647.5,0.73,73,0.4795,67,0.5224,0,35420,0.2774,0.2935,0,41027,0.3214,0.3214,0.5988,0.6149,1783,4296.0,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/19,水,平日,,晴,34.0,26.0,計,109756,240000,0.4573,0.5161,171692,0.6393,37,19,2966.4,0.77,80,0.4625,58,0.6379,0,18581,0.1693,0.2361,0,44938,0.4094,0.3621,0.5787,0.5982,1937,3399.8,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/20,木,平日,,晴,34.0,27.0,計,196598,260000,0.7561,0.6028,214287,0.9175,63,26,3120.6,1.31,86,0.7326,67,0.9403,0,27288,0.1388,0.1920,0,42967,0.2186,0.2971,0.3574,0.4891,1864,6328.3,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/21,金,平日,,晴,35.0,28.0,計,298488,280000,1.0660,0.7325,256827,1.1622,101,37,2955.3,2.10,93,1.0860,88,1.1477,0,48884,0.1638,0.1805,0,48251,0.1617,0.2419,0.3254,0.4224,2029,8826.7,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/22,土,土曜,,晴,35.0,28.0,計,247599,500000,0.4952,0.6534,475389,0.5208,99,41,2501.0,2.06,166,0.5964,177,0.5593,0,82376,0.3327,0.2190,0,73515,0.2969,0.2558,0.6296,0.4747,3204,4636.7,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/23,日,日祝,,晴,36.0,28.0,計,158502,470000,0.3372,0.5780,428966,0.3695,65,26,2438.5,1.35,156,0.4167,160,0.4063,0,,0.0000,0.1885,0,67907,0.4284,0.2798,0.4284,0.4683,2923,3253.5,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/24,月,平日,,晴,35.0,28.0,計,,0,,0.5780,,,,,,0,0,,,,0,180,,0.1886,0,0,,0.2798,,0.4685,0,,,,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/25,火,平日,,晴,34.0,28.0,計,108811,220000,0.4946,0.5696,129633,0.8394,44,21,2473.0,0.92,73,0.6027,48,0.9167,0,14356,0.1319,0.1837,0,28516,0.2621,0.2783,0.3940,0.4620,1228,5316.5,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/26,水,平日,,晴,35.0,28.0,計,151722,240000,0.6322,0.5758,258605,0.5867,47,20,3228.1,0.98,80,0.5875,87,0.5402,0,6350,0.0419,0.1683,0,41103,0.2709,0.2775,0.3128,0.4458,1685,5402.6,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/27,木,平日,,晴,33.0,29.0,計,141054,260000,0.5425,0.5726,224274,0.6289,45,20,3134.5,0.94,86,0.5233,83,0.5422,0,15023,0.1065,0.1626,0,39085,0.2771,0.2774,0.3836,0.4401,1654,5116.8,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/28,金,平日,,曇,32.0,24.0,計,173946,280000,0.6212,0.5772,302783,0.5745,59,26,2948.2,1.23,93,0.6344,94,0.6277,0,17378,0.0999,0.1563,0,52928,0.3043,0.2802,0.4042,0.4364,2097,4977.0,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/29,土,土曜,,晴,32.0,27.0,計,190644,500000,0.3813,0.5489,278410,0.6848,76,35,2508.5,1.58,166,0.4578,105,0.7238,0,61012,0.3200,0.1727,0,78380,0.4111,0.2933,0.7312,0.4659,3106,3682.8,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/08/30,日,日祝,,晴,35.0,28.0,計,172161,470000,0.3663,0.5271,346990,0.4962,74,32,2326.5,1.54,156,0.4744,120,0.6167,0,,0.0000,0.1584,0,76221,0.4427,0.3057,0.4427,0.4640,3008,3434.1,,0.0000,
