業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/07/05,日,日祝,,雨,24.0,21.0,計,389151,300000,1.2972,1.1157,332743,1.1695,214,93,1818.5,4.04,0,,182,1.1758,0,,0.0000,0.1726,0,88195,0.2266,0.2739,0.2266,0.4465,4024,5802.5,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/07/01,水,平日,,雨,26.0,22.0,計,158991,220000,0.7227,0.7227,176700,0.8998,43,18,3697.5,0.90,73,0.5890,48,0.8958,0,8809,0.0554,0.0554,0,41787,0.2628,0.2628,0.3182,0.3182,1799,5302.6,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/07/02,木,平日,,曇,29.0,22.0,計,112490,240000,0.4687,0.5902,290641,0.3870,37,17,3040.3,0.77,80,0.4625,75,0.4933,0,39371,0.3500,0.1775,0,39191,0.3484,0.2983,0.6984,0.4758,1708,3951.6,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/07/03,金,平日,,晴,30.0,22.0,計,219628,260000,0.8447,0.6821,261121,0.8411,68,28,3229.8,1.42,86,0.7907,74,0.9189,0,30022,0.1367,0.1592,0,47487,0.2162,0.2616,0.3529,0.4208,1982,6648.7,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/07/04,土,土曜,,雨,28.0,22.0,計,271093,450000,0.6024,0.6515,434224,0.6243,98,45,2766.3,2.04,150,0.6533,140,0.7000,0,19094,0.0704,0.1277,0,73078,0.2696,0.2644,0.3400,0.3921,3224,5045.2,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/07/05,日,日祝,,雨,25.0,22.0,計,240809,400000,0.6020,0.6389,433312,0.5557,79,40,3048.2,1.65,133,0.5940,146,0.5411,0,,0.0000,0.0970,0,68109,0.2828,0.2688,0.2828,0.3658,2996,4822.6,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/07/01,水,平日,,晴,27.0,23.0,計,280257,250000,1.1210,1.1210,380250,0.7370,39,21,7186.1,0.78,40,0.9750,49,0.7959,0,44391,0.1584,0.1584,0,77215,0.2755,0.2755,0.4339,0.4339,3217,5227.1,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/07/02,木,平日,,曇,23.0,20.0,計,145612,250000,0.5824,0.8517,258310,0.5637,26,13,5600.5,0.52,40,0.6500,37,0.7027,0,51482,0.3536,0.2251,0,77641,0.5332,0.3636,0.8868,0.5887,3342,2614.2,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/07/03,金,平日,,曇,25.0,20.0,計,247069,250000,0.9883,0.8973,399087,0.6191,40,19,6176.7,0.80,40,1.0000,63,0.6349,0,25140,0.1018,0.1798,0,81995,0.3319,0.3520,0.4336,0.5318,3448,4299.3,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/07/04,土,土曜,,曇,26.0,21.0,計,506782,550000,0.9214,0.9075,401736,1.2615,84,29,6033.1,1.68,89,0.9438,63,1.3333,0,133617,0.2637,0.2158,0,127776,0.2521,0.3091,0.5158,0.5249,5304,5732.8,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/07/05,日,日祝,,雨,25.0,22.0,計,563651,550000,1.0248,0.9424,342608,1.6452,139,30,4055.0,2.78,89,1.5618,62,2.2419,0,,0.0000,0.1461,0,138576,0.2459,0.2886,0.2459,0.4347,5610,6028.4,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/07/01,水,平日,,雨,26.0,22.0,計,138926,140000,0.9923,0.9923,104747,1.3263,57,33,2437.3,1.50,73,0.7808,55,1.0364,0,,0.0000,0.0000,0,46296,0.3332,0.3332,0.3332,0.3332,2106,3958.0,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/07/02,木,平日,,曇,29.0,22.0,計,133854,150000,0.8924,0.9406,148396,0.9020,66,37,2028.1,1.74,83,0.7952,73,0.9041,0,,0.0000,0.0000,0,42771,0.3195,0.3265,0.3195,0.3265,1920,4182.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/07/03,金,平日,,晴,30.0,22.0,計,214841,150000,1.4323,1.1082,178165,1.2059,81,41,2652.4,2.13,78,1.0385,84,0.9643,0,,0.0000,0.0000,0,48620,0.2263,0.2824,0.2263,0.2824,2190,5886.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/07/04,土,土曜,,雨,28.0,22.0,計,242691,270000,0.8989,1.0286,275858,0.8798,116,62,2092.2,3.05,142,0.8169,132,0.8788,0,,0.0000,0.0000,0,67737,0.2791,0.2813,0.2791,0.2813,2921,4985.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/07/05,日,日祝,,雨,25.0,21.0,計,254266,270000,0.9417,1.0047,273107,0.9310,137,64,1856.0,3.61,142,0.9648,127,1.0787,0,,0.0000,0.0000,0,61139,0.2405,0.2707,0.2405,0.2707,2649,5759.1,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/07/01,水,平日,,雨,26.0,22.0,計,172713,210000,0.8224,0.8224,198568,0.8698,82,36,2106.3,2.34,94,0.8723,83,0.9880,51240,,0.0000,0.0000,0,65474,0.3791,0.3791,0.3791,0.3791,2620,3955.3,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/07/02,木,平日,,曇,29.0,22.0,計,156306,210000,0.7443,0.7834,187999,0.8314,62,34,2521.1,1.77,94,0.6596,98,0.6327,51240,44660,0.2857,0.1357,0,55279,0.3537,0.3670,0.6394,0.5027,2236,4194.3,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/07/03,金,平日,,晴,30.0,22.0,計,173258,210000,0.8250,0.7973,218281,0.7937,82,40,2112.9,2.34,94,0.8723,97,0.8454,51240,28200,0.1628,0.1451,0,52299,0.3019,0.3445,0.4646,0.4896,2330,4461.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/07/04,土,土曜,,雨,28.0,22.0,計,281802,330000,0.8539,0.8167,295253,0.9544,115,50,2450.5,3.29,148,0.7770,133,0.8647,73590,69012,0.2449,0.1809,0,78427,0.2783,0.3207,0.5232,0.5017,3262,5183.4,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/07/05,日,日祝,,雨,25.0,22.0,計,236390,330000,0.7163,0.7911,294826,0.8018,106,58,2230.1,3.03,148,0.7162,127,0.8346,80520,,0.0000,0.1390,0,75545,0.3196,0.3205,0.3196,0.4595,3133,4527.1,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/07/01,水,平日,,晴,27.0,23.0,計,245393,260000,0.9438,0.9438,256435,0.9569,90,44,2726.6,1.61,84,1.0714,91,0.9890,0,155316,0.6329,0.6329,0,69757,0.2843,0.2843,0.9172,0.9172,2766,5323.1,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/07/02,木,平日,,曇,23.0,20.0,計,246765,260000,0.9491,0.9465,302906,0.8147,89,50,2772.6,1.59,84,1.0595,116,0.7672,0,160048,0.6486,0.6408,0,81671,0.3310,0.3077,0.9796,0.9485,2911,5086.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/07/03,金,平日,,曇,25.0,20.0,計,353416,310000,1.1401,1.0188,283923,1.2448,135,58,2617.9,2.41,100,1.3500,95,1.4211,0,79039,0.2236,0.4664,0,82316,0.2329,0.2764,0.4566,0.7429,3164,6701.9,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/07/04,土,土曜,,晴,27.0,21.0,計,510079,500000,1.0202,1.0193,449821,1.1340,209,97,2440.6,3.73,200,1.0450,175,1.1943,0,126497,0.2480,0.3842,0,127499,0.2500,0.2665,0.4980,0.6507,4944,6190.3,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/07/05,日,日祝,,曇,26.0,22.0,計,454748,500000,0.9095,0.9893,452091,1.0059,201,88,2262.4,3.59,209,0.9617,183,1.0984,0,,0.0000,0.2877,0,107913,0.2373,0.2591,0.2373,0.5469,4190,6511.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/07/01,水,平日,,曇,27.0,23.0,計,179627,240000,0.7484,0.7484,103862,1.7295,80,45,2245.3,1.60,96,0.8333,47,1.7021,0,77916,0.4338,0.4338,0,81178,0.4519,0.4519,0.8857,0.8857,3532,3051.4,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/07/02,木,平日,,曇,23.0,21.0,計,181016,240000,0.7542,0.7513,141624,1.2781,71,37,2549.5,1.42,100,0.7100,62,1.1452,0,17013,0.0940,0.2632,0,54586,0.3016,0.3765,0.3955,0.6397,2344,4633.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/07/03,金,平日,,曇,26.0,21.0,計,296696,220000,1.3486,0.9391,225048,1.3184,117,65,2535.9,2.34,88,1.3295,99,1.1818,0,,0.0000,0.1444,0,79189,0.2669,0.3270,0.2669,0.4714,3342,5326.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/07/04,土,土曜,,曇,26.0,21.0,計,533786,480000,1.1121,1.0094,477822,1.1171,218,104,2448.6,4.36,192,1.1354,215,1.0140,0,,0.0000,0.0797,0,125645,0.2354,0.2859,0.2354,0.3656,5292,6052.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/07/05,日,日祝,,曇,26.0,22.0,計,469944,480000,0.9791,1.0006,487977,0.9630,218,97,2155.7,4.36,192,1.1354,217,1.0046,0,,0.0000,0.0571,0,104163,0.2217,0.2678,0.2217,0.3249,4471,6306.6,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/07/01,水,平日,,晴,28.0,22.0,計,101850,140000,0.7275,0.7275,139671,0.7292,50,33,2037.0,1.14,71,0.7042,65,0.7692,0,57229,0.5619,0.5619,0,56248,0.5523,0.5523,1.1142,1.1142,2428,2516.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/07/02,木,平日,,曇,22.0,20.0,計,94054,140000,0.6718,0.6997,99139,0.9487,48,30,1959.5,1.09,71,0.6761,51,0.9412,0,5296,0.0563,0.3192,0,64893,0.6900,0.6184,0.7463,0.9375,2836,1989.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/07/03,金,平日,,曇,25.0,20.0,計,166587,140000,1.1899,0.8631,190711,0.8735,76,48,2191.9,1.73,71,1.0704,86,0.8837,0,18775,0.1127,0.2243,0,79472,0.4771,0.5534,0.5898,0.7777,3512,2846.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/07/04,土,土曜,,曇,27.0,20.0,計,299007,330000,0.9061,0.8820,296997,1.0068,157,78,1904.5,3.57,165,0.9515,150,1.0467,0,62892,0.2103,0.2180,0,97772,0.3270,0.4511,0.5373,0.6691,4256,4215.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/07/05,日,日祝,,曇,24.0,21.0,計,235372,330000,0.7132,0.8304,308999,0.7617,128,61,1838.8,2.91,170,0.7529,159,0.8050,0,,0.0000,0.1608,0,86763,0.3686,0.4294,0.3686,0.5902,3711,3805.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/07/01,水,平日,,雨,26.0,22.0,計,190205,190000,1.0011,1.0011,171445,1.1094,97,48,1960.9,1.94,111,0.8739,87,1.1149,0,33475,0.1760,0.1760,0,53504,0.2813,0.2813,0.4573,0.4573,2340,4877.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/07/02,木,平日,,曇,28.0,23.0,計,227829,200000,1.1391,1.0719,162122,1.4053,118,49,1930.8,2.36,117,1.0085,91,1.2967,0,42141,0.1850,0.1809,0,60313,0.2647,0.2723,0.4497,0.4532,2660,5139.0,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/07/03,金,平日,,晴,30.0,22.0,計,200987,200000,1.0049,1.0492,182357,1.1022,110,59,1827.2,2.20,117,0.9402,108,1.0185,0,55563,0.2765,0.2119,0,60351,0.3003,0.2814,0.5767,0.4933,2632,4581.8,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/07/04,土,土曜,,雨,28.0,22.0,計,470362,420000,1.1199,1.0786,349634,1.3453,265,116,1775.0,5.30,247,1.0729,207,1.2802,0,85277,0.1813,0.1987,0,117446,0.2497,0.2677,0.4310,0.4664,5095,5539.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/07/05,日,日祝,,雨,25.0,21.0,計,500683,370000,1.3532,1.1522,372596,1.3438,267,112,1875.2,5.34,217,1.2304,216,1.2361,0,,0.0000,0.1361,0,93642,0.1870,0.2423,0.1870,0.3784,4156,7228.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/07/01,水,平日,,晴,27.0,23.0,計,320105,240000,1.3338,1.3338,,,156,81,2052.0,4.46,144,1.0833,,,50333,-2176,-0.0068,-0.0068,0,76518,0.2390,0.2390,0.2322,0.2322,3277,5860.9,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/07/02,木,平日,,曇,23.0,20.0,計,323904,250000,1.2956,1.3143,,,149,79,2173.9,4.26,150,0.9933,,,50333,,0.0000,-0.0034,0,77654,0.2397,0.2394,0.2397,0.2360,3318,5857.2,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/07/03,金,平日,,曇,25.0,20.0,計,284913,280000,1.0175,1.2064,,,125,69,2279.3,3.57,168,0.7440,,,50333,,0.0000,-0.0023,0,74750,0.2624,0.2464,0.2624,0.2441,3162,5406.3,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/07/04,土,土曜,,晴,26.0,21.0,計,511831,450000,1.1374,1.1809,,,222,101,2305.5,6.34,300,0.7400,,,80100,,0.0000,-0.0015,0,111476,0.2178,0.2363,0.2178,0.2348,4796,6403.2,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/07/05,日,日祝,,曇,25.0,22.0,計,464152,400000,1.1604,1.1759,,,230,96,2018.1,6.57,271,0.8487,,,76400,,0.0000,-0.0011,0,108209,0.2331,0.2355,0.2331,0.2344,4683,5946.9,,0.0000,
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/07/01,水,平日,,雨,26.0,23.0,計,140959,160000,0.8810,0.8810,107523,1.3110,83,32,1698.3,1.43,83,1.0000,65,1.2769,0,18815,0.1335,0.1335,0,56996,0.4043,0.4043,0.5378,0.5378,2441,3464.8,,0.0000,FANTASTICS
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/07/02,木,平日,,曇,29.0,22.0,計,119228,160000,0.7452,0.8131,112009,1.0645,65,27,1834.3,1.12,83,0.7831,57,1.1404,0,13169,0.1105,0.1229,0,50864,0.4266,0.4145,0.5371,0.5375,2176,3287.5,,0.0000,FANTASTICS
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/07/03,金,平日,,晴,30.0,22.0,計,73255,90000,0.8139,0.8133,102903,0.7119,39,16,1878.3,0.67,47,0.8298,51,0.7647,0,55511,0.7578,0.2624,0,41353,0.5645,0.4475,1.3223,0.7099,1749,2513.0,,0.0000,イベントなし
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/07/04,土,土曜,,雨,28.0,22.0,計,308308,380000,0.8113,0.8123,259823,1.1866,152,58,2028.3,2.62,199,0.7638,158,0.9620,0,31938,0.1036,0.1861,0,87829,0.2849,0.3694,0.3885,0.5555,3837,4821.1,,0.0000,すとぷり
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/07/05,日,日祝,,雨,25.0,22.0,計,299356,380000,0.7878,0.8044,314592,0.9516,146,68,2050.4,2.52,199,0.7337,170,0.8588,0,,0.0000,0.1269,0,82755,0.2764,0.3398,0.2764,0.4667,3636,4939.9,,0.0000,すとぷり
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/07/01,水,平日,,曇,28.0,22.0,計,125031,110000,1.1366,1.1366,93751,1.3337,68,44,1838.7,1.79,59,1.1525,50,1.3600,0,,0.0000,0.0000,0,48879,0.3909,0.3909,0.3909,0.3909,2164,3466.7,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/07/02,木,平日,,曇,22.0,19.0,計,101003,110000,0.9182,1.0274,112316,0.8993,56,32,1803.6,1.47,59,0.9492,61,0.9180,0,,0.0000,0.0000,0,49577,0.4908,0.4356,0.4908,0.4356,2226,2722.5,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/07/03,金,平日,,曇,25.0,20.0,計,113541,110000,1.0322,1.0290,147920,0.7676,53,33,2142.3,1.39,59,0.8983,81,0.6543,0,,0.0000,0.0000,0,54491,0.4799,0.4504,0.4799,0.4504,2418,2817.4,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/07/04,土,土曜,,晴,27.0,21.0,計,235039,230000,1.0219,1.0261,201980,1.1637,110,59,2136.7,2.89,117,0.9402,106,1.0377,0,,0.0000,0.0000,0,73331,0.3120,0.3938,0.3120,0.3938,3278,4302.1,,0.0000,
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/07/05,日,日祝,,曇,23.0,21.0,計,242805,230000,1.0557,1.0347,218759,1.1099,126,67,1927.0,3.32,118,1.0678,100,1.2600,0,,0.0000,0.0000,0,63805,0.2628,0.3549,0.2628,0.3549,2897,5028.8,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/07/01,水,平日,,雨,26.0,22.0,計,158707,160000,0.9919,0.9919,137916,1.1508,89,47,1783.2,1.59,95,0.9368,96,0.9271,0,87854,0.5536,0.5536,0,54378,0.3426,0.3426,0.8962,0.8962,2330,4086.9,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/07/02,木,平日,,雨,29.0,22.0,計,134624,160000,0.8414,0.9167,102048,1.3192,75,41,1795.0,1.34,95,0.7895,63,1.1905,0,33832,0.2513,0.4148,0,51688,0.3839,0.3616,0.6353,0.7764,2425,3330.9,,0.0000,
