業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/04,木,平日,,晴,27.0,20.0,計,70032,150000,0.4669,0.8398,138515,0.5056,36,23,1945.3,0.41,79,0.4557,85,0.4235,0,46822,0.6686,0.6987,0,49226,0.7029,0.4976,1.3715,1.1963,2143,1960.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/05,金,平日,,曇,24.0,19.0,計,168264,140000,1.2019,0.9202,122737,1.3709,91,46,1849.1,1.03,74,1.2297,79,1.1519,0,32179,0.1912,0.5514,0,54049,0.3212,0.4464,0.5125,0.9978,2345,4305.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/06,土,土曜,,晴,28.0,20.0,計,266830,300000,0.8894,0.9103,275887,0.9672,144,63,1853.0,1.64,158,0.9114,128,1.1250,0,54964,0.2060,0.4426,0,93369,0.3499,0.4160,0.5559,0.8585,4038,3964.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/07,日,日祝,,雨,22.0,19.0,計,296020,300000,0.9867,0.9289,273561,1.0821,154,70,1922.2,1.75,158,0.9747,146,1.0548,0,10890,0.0368,0.3374,0,83674,0.2827,0.3814,0.3195,0.7189,3519,5047.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/01,月,平日,,晴,32.0,20.0,計,233966,220000,1.0635,1.0635,221670,1.0555,102,51,2293.8,3.00,141,0.7234,87,1.1724,0,138130,0.5904,0.5904,0,53797,0.2299,0.2299,0.8203,0.8203,2246,6250.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/02,火,平日,,雨,23.0,20.0,計,117579,220000,0.5345,0.7990,243109,0.4836,62,32,1896.4,1.82,141,0.4397,118,0.5254,0,37119,0.3157,0.4985,0,45783,0.3894,0.2833,0.7051,0.7818,1953,3612.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/03,水,平日,,曇,25.0,19.0,計,198665,220000,0.9030,0.8337,159420,1.2462,82,47,2422.7,2.41,141,0.5816,87,0.9425,0,48866,0.2460,0.4073,0,53515,0.2694,0.2782,0.5153,0.6856,2351,5070.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/04,木,平日,,晴,26.0,20.0,計,123934,230000,0.5388,0.7575,189404,0.6543,54,33,2295.1,1.59,147,0.3673,87,0.6207,0,90967,0.7340,0.4674,0,47077,0.3799,0.2969,1.1139,0.7643,2074,3585.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/05,金,平日,,曇,23.0,18.0,計,186951,250000,0.7478,0.7553,236580,0.7902,76,38,2459.9,2.24,160,0.4750,106,0.7170,0,47639,0.2548,0.4212,0,51768,0.2769,0.2926,0.5317,0.7138,2379,4715.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/06,土,土曜,,曇,28.0,20.0,計,358859,380000,0.9444,0.8026,291388,1.2316,145,65,2474.9,4.26,292,0.4966,136,1.0662,0,7660,0.0213,0.3036,0,61276,0.1708,0.2567,0.1921,0.5603,2645,8140.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/07,日,日祝,,雨,22.0,19.0,計,358440,370000,0.9688,0.8351,304626,1.1767,149,60,2405.6,4.38,296,0.5034,130,1.1462,0,,0.0000,0.2347,0,61305,0.1710,0.2373,0.1710,0.4719,2616,8221.1,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/01,月,平日,,晴,27.0,20.0,計,162715,160000,1.0170,1.0170,195652,0.8317,83,51,1960.4,1.48,88,0.9432,103,0.8058,0,69168,0.4251,0.4251,0,70167,0.4312,0.4312,0.8563,0.8563,2987,3268.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/02,火,平日,,雨,23.0,19.0,計,139776,160000,0.8736,0.9453,198083,0.7056,68,42,2055.5,1.21,88,0.7727,115,0.5913,0,79930,0.5718,0.4929,0,63729,0.4559,0.4426,1.0278,0.9355,2777,3020.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/03,水,平日,,曇,27.0,20.0,計,185453,190000,0.9761,0.9568,229613,0.8077,83,50,2234.4,1.48,105,0.7905,124,0.6694,0,22757,0.1227,0.3522,0,64067,0.3455,0.4057,0.4682,0.7579,2827,3936.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/04,木,平日,,曇,26.0,20.0,計,139123,180000,0.7729,0.9088,302183,0.4604,77,49,1806.8,1.38,100,0.7700,165,0.4667,0,,0.0000,0.2741,0,63865,0.4591,0.4175,0.4591,0.6916,2727,3061.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/05,金,平日,,曇,25.0,19.0,計,245065,200000,1.2253,0.9799,230584,1.0628,116,74,2112.6,2.07,111,1.0450,130,0.8923,0,,0.0000,0.1971,0,75813,0.3094,0.3871,0.3094,0.5842,3246,4529.9,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/06,土,土曜,,晴,27.0,20.0,計,320831,270000,1.1883,1.0284,348588,0.9204,145,75,2212.6,2.59,150,0.9667,188,0.7713,0,,0.0000,0.1441,0,101156,0.3153,0.3678,0.3153,0.5119,4164,4622.9,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/07,日,日祝,,雨,22.0,19.0,計,292317,270000,1.0827,1.0387,394175,0.7416,134,72,2181.5,2.39,150,0.8933,199,0.6734,0,,0.0000,0.1157,0,99720,0.3411,0.3626,0.3411,0.4783,4171,4205.0,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/01,月,平日,,晴,30.0,20.0,計,144199,190000,0.7589,0.7589,132221,1.0906,80,48,1802.5,1.51,0,,72,1.1111,0,49359,0.3423,0.3423,0,55735,0.3865,0.3865,0.7288,0.7288,2436,3551.7,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/02,火,平日,,雨,23.0,19.0,計,141519,190000,0.7448,0.7519,179634,0.7878,68,41,2081.2,1.28,0,,95,0.7158,0,79712,0.5633,0.4517,0,50790,0.3589,0.3728,0.9222,0.8246,2261,3755.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/03,水,平日,,曇,25.0,19.0,計,96490,190000,0.5078,0.6705,206544,0.4672,52,31,1855.6,0.98,0,,112,0.4643,0,,0.0000,0.3377,0,58441,0.6057,0.4316,0.6057,0.7693,2629,2202.1,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/04,木,平日,,晴,26.0,19.0,計,186722,190000,0.9827,0.7486,177113,1.0543,113,56,1652.4,2.13,0,,98,1.1531,0,,0.0000,0.2269,0,55520,0.2973,0.3875,0.2973,0.6144,2610,4292.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/05,金,平日,,曇,23.0,18.0,計,160803,200000,0.8040,0.7601,187553,0.8574,101,53,1592.1,1.91,0,,105,0.9619,0,,0.0000,0.1769,0,60109,0.3738,0.3845,0.3738,0.5614,2618,3685.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/06,土,土曜,,晴,28.0,20.0,計,293058,350000,0.8373,0.7808,328021,0.8934,166,75,1765.4,3.13,0,,165,1.0061,0,,0.0000,0.1262,0,83327,0.2843,0.3558,0.2843,0.4820,3766,4669.0,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/07,日,日祝,,雨,22.0,19.0,計,353971,320000,1.1062,0.8446,298381,1.1863,185,81,1913.4,3.49,0,,150,1.2333,0,,0.0000,0.0938,0,85195,0.2407,0.3262,0.2407,0.4200,3849,5517.9,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/01,月,平日,,晴,29.0,22.0,計,,0,,,,,,,,0,0,,,,0,,,,0,0,,,,,0,,,,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/02,火,平日,,雨,23.0,19.0,計,74730,240000,0.3114,0.3114,196653,0.3800,18,9,4151.7,0.38,80,0.2250,58,0.3103,0,74662,0.9991,0.9991,0,37245,0.4984,0.4984,1.4975,1.4975,1574,2848.7,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/03,水,平日,,曇,27.0,19.0,計,95377,240000,0.3974,0.3544,228326,0.4177,41,22,2326.3,0.85,80,0.5125,71,0.5775,0,10600,0.1111,0.5012,0,44690,0.4686,0.4817,0.5797,0.9829,1896,3018.3,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/04,木,平日,,晴,27.0,20.0,計,240969,260000,0.9268,0.5555,337430,0.7141,69,26,3492.3,1.44,86,0.8023,106,0.6509,0,13012,0.0540,0.2391,0,45033,0.1869,0.3089,0.2409,0.5479,1921,7526.4,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/05,金,平日,,曇,24.0,19.0,計,286471,300000,0.9549,0.6707,386701,0.7408,65,26,4407.2,1.35,100,0.6500,110,0.5909,0,86907,0.3034,0.2655,0,47046,0.1642,0.2495,0.4676,0.5149,2045,8405.0,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/06,土,土曜,,晴,27.0,20.0,計,306073,500000,0.6121,0.6517,443906,0.6895,112,52,2732.8,2.33,166,0.6747,177,0.6328,0,,0.0000,0.1845,0,79195,0.2587,0.2523,0.2587,0.4368,3476,5283.2,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/07,日,日祝,,雨,22.0,19.0,計,220433,450000,0.4899,0.6151,485318,0.4542,71,38,3104.7,1.48,150,0.4733,171,0.4152,0,,0.0000,0.1513,0,64419,0.2922,0.2595,0.2922,0.4108,2812,4703.4,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/01,月,平日,,晴,31.0,20.0,計,267641,250000,1.0706,1.0706,262188,1.0208,43,17,6224.2,0.86,40,1.0750,46,0.9348,0,101431,0.3790,0.3790,0,86460,0.3230,0.3230,0.7020,0.7020,3523,4558.2,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/02,火,平日,,雨,25.0,20.0,計,228723,250000,0.9149,0.9927,164172,1.3932,44,20,5198.3,0.88,40,1.1000,25,1.7600,0,142686,0.6238,0.4918,0,87356,0.3819,0.3502,1.0058,0.8420,3676,3733.2,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/03,水,平日,,雨,20.0,18.0,計,215960,250000,0.8638,0.9498,130626,1.6533,34,12,6351.8,0.68,40,0.8500,25,1.3600,0,56266,0.2605,0.4217,0,93181,0.4315,0.3748,0.6920,0.7965,3964,3268.8,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/04,木,平日,,曇,23.0,19.0,計,277667,250000,1.1107,0.9900,307283,0.9036,39,15,7119.7,0.78,40,0.9750,48,0.8125,0,24790,0.0893,0.3285,0,88838,0.3199,0.3594,0.4092,0.6879,3679,4528.4,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/05,金,平日,,曇,20.0,17.0,計,506502,350000,1.4471,1.1085,346344,1.4624,54,22,9379.7,1.08,50,1.0800,46,1.1739,0,89868,0.1774,0.2773,0,83991,0.1658,0.2939,0.3433,0.5712,3497,8690.3,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/06,土,土曜,,曇,23.0,16.0,計,400360,600000,0.6673,0.9727,469944,0.8519,69,26,5802.3,1.38,100,0.6900,65,1.0615,0,88983,0.2223,0.2657,0,125454,0.3134,0.2980,0.5356,0.5637,5139,4674.4,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/07,日,日祝,,曇,21.0,17.0,計,513291,600000,0.8555,0.9452,493000,1.0412,81,29,6336.9,1.62,100,0.8100,81,1.0000,0,,0.0000,0.2091,0,134510,0.2621,0.2904,0.2621,0.4995,5689,5413.5,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/01,月,平日,,晴,29.0,22.0,計,129676,150000,0.8645,0.8645,88601,1.4636,69,39,1879.4,1.82,78,0.8846,47,1.4681,0,61154,0.4716,0.4716,0,53483,0.4124,0.4124,0.8840,0.8840,2399,3243.3,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/02,火,平日,,雨,23.0,19.0,計,114137,150000,0.7609,0.8127,124795,0.9146,56,37,2038.2,1.47,78,0.7179,76,0.7368,0,41750,0.3658,0.4221,0,39109,0.3427,0.3798,0.7084,0.8018,1712,4000.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/03,水,平日,,曇,27.0,19.0,計,114558,150000,0.7637,0.7964,114318,1.0021,62,40,1847.7,1.63,78,0.7949,63,0.9841,0,13110,0.1144,0.3237,0,50751,0.4430,0.4000,0.5575,0.7237,2229,3083.7,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/04,木,平日,,晴,27.0,20.0,計,138630,150000,0.9242,0.8283,105010,1.3202,76,38,1824.1,2.00,78,0.9744,56,1.3571,0,30370,0.2191,0.2945,0,51135,0.3689,0.3913,0.5879,0.6858,2313,3596.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/05,金,平日,,曇,24.0,19.0,計,141295,150000,0.9420,0.8511,179811,0.7858,71,38,1990.1,1.87,78,0.9103,93,0.7634,0,,0.0000,0.2293,0,41641,0.2947,0.3699,0.2947,0.5993,1882,4504.6,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/06,土,土曜,,晴,27.0,20.0,計,309277,270000,1.1455,0.9290,255433,1.2108,139,74,2225.0,3.66,142,0.9789,133,1.0451,0,,0.0000,0.1545,0,84126,0.2720,0.3380,0.2720,0.4924,3632,5109.2,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/07,日,日祝,,雨,22.0,19.0,計,329383,270000,1.2199,0.9899,270287,1.2186,136,65,2421.9,3.58,142,0.9577,137,0.9927,0,,0.0000,0.1146,0,82268,0.2498,0.3152,0.2498,0.4298,3590,5505.0,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/01,月,平日,,晴,29.0,22.0,計,146760,210000,0.6989,0.6989,245584,0.5976,74,38,1983.2,2.11,91,0.8132,91,0.8132,56700,111710,0.7612,0.7612,0,56630,0.3859,0.3859,1.1470,1.1470,2235,3939.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/02,火,平日,,雨,23.0,19.0,計,217427,210000,1.0354,0.8671,231317,0.9400,94,38,2313.1,2.69,91,1.0330,105,0.8952,56700,23899,0.1099,0.3724,0,52594,0.2419,0.2999,0.3518,0.6723,2309,5649.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/03,水,平日,,曇,27.0,19.0,計,131395,210000,0.6257,0.7866,237107,0.5542,58,31,2265.4,1.66,91,0.6374,104,0.5577,56700,2010,0.0153,0.2777,0,57356,0.4365,0.3361,0.4518,0.6138,2261,3486.8,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/04,木,平日,,晴,27.0,20.0,計,241348,210000,1.1493,0.8773,284536,0.8482,94,39,2567.5,2.69,91,1.0330,117,0.8034,56700,57111,0.2366,0.2642,0,57037,0.2363,0.3034,0.4730,0.5677,2295,6309.8,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/05,金,平日,,曇,24.0,19.0,計,209418,210000,0.9972,0.9013,199646,1.0489,103,48,2033.2,2.94,91,1.1319,94,1.0957,56700,28062,0.1340,0.2354,0,59903,0.2860,0.2996,0.4200,0.5350,2463,5101.5,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/06,土,土曜,,晴,27.0,20.0,計,228919,360000,0.6359,0.8335,335288,0.6828,110,51,2081.1,3.14,156,0.7051,148,0.7432,90000,,0.0000,0.1896,0,75286,0.3289,0.3053,0.3289,0.4949,3073,4469.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/07,日,日祝,,雨,22.0,19.0,計,278918,360000,0.7748,0.8216,342142,0.8152,131,56,2129.1,3.74,156,0.8397,156,0.8397,77040,,0.0000,0.1532,0,82758,0.2967,0.3037,0.2967,0.4569,3424,4887.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/01,月,平日,,晴,31.0,19.0,計,185611,250000,0.7424,0.7424,208478,0.8903,64,32,2900.2,1.14,81,0.7901,86,0.7442,0,31159,0.1679,0.1679,0,87461,0.4712,0.4712,0.6391,0.6391,3408,3267.8,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/02,火,平日,,曇,25.0,20.0,計,261390,250000,1.0456,0.8940,199886,1.3077,100,43,2613.9,1.79,81,1.2346,74,1.3514,0,106581,0.4077,0.3081,0,75597,0.2892,0.3648,0.6970,0.6729,3307,4742.5,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/03,水,平日,,雨,20.0,18.0,計,155184,260000,0.5969,0.7923,200116,0.7755,63,28,2463.2,1.13,84,0.7500,94,0.6702,0,36000,0.2320,0.2885,0,63819,0.4112,0.3768,0.6432,0.6653,2722,3420.7,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/04,木,平日,,曇,23.0,19.0,計,189156,260000,0.7275,0.7758,445512,0.4246,88,49,2149.5,1.57,84,1.0476,93,0.9462,0,38416,0.2031,0.2681,0,79364,0.4196,0.3870,0.6227,0.6551,3108,3651.7,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/05,金,平日,,曇,20.0,17.0,計,346287,300000,1.1543,0.8618,442401,0.7827,97,49,3570.0,1.73,97,1.0000,146,0.6644,0,92674,0.2676,0.2680,0,84618,0.2444,0.3436,0.5120,0.6115,3371,6163.5,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/06,土,土曜,,曇,24.0,16.0,計,371615,500000,0.7432,0.8293,370904,1.0019,142,65,2617.0,2.54,200,0.7100,166,0.8554,0,4664,0.0126,0.2051,0,100598,0.2707,0.3256,0.2833,0.5307,4022,5543.7,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/07,日,日祝,,曇,21.0,16.0,計,374428,500000,0.7489,0.8119,405570,0.9232,155,73,2415.7,2.77,209,0.7416,163,0.9509,0,,0.0000,0.1643,0,114450,0.3057,0.3217,0.3057,0.4860,4469,5027.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/01,月,平日,,晴,29.0,20.0,計,243866,220000,1.1085,1.1085,195462,1.2476,116,61,2102.3,2.32,92,1.2609,77,1.5065,8360,101057,0.4144,0.4144,0,85159,0.3492,0.3492,0.7636,0.7636,3653,4005.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/02,火,平日,,雨,25.0,20.0,計,182923,220000,0.8315,0.9700,202505,0.9033,89,45,2055.3,1.78,92,0.9674,77,1.1558,8360,63715,0.3483,0.3861,0,65774,0.3596,0.3536,0.7079,0.7397,2817,3896.1,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/03,水,平日,,雨,21.0,18.0,計,160885,220000,0.7313,0.8904,165276,0.9734,55,25,2925.2,1.10,92,0.5978,66,0.8333,8360,51695,0.3213,0.3683,0,68754,0.4273,0.3738,0.7487,0.7422,2984,3235.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/04,木,平日,,曇,23.0,19.0,計,208443,220000,0.9475,0.9047,235818,0.8839,90,43,2316.0,1.80,92,0.9783,89,1.0112,8360,15064,0.0723,0.2908,0,73157,0.3510,0.3678,0.4232,0.6587,3108,4024.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/05,金,平日,,曇,21.0,17.0,計,276522,260000,1.0635,0.9409,258814,1.0684,121,64,2285.3,2.42,109,1.1101,91,1.3297,8360,67430,0.2439,0.2787,0,79200,0.2864,0.3468,0.5303,0.6256,3395,4887.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/06,土,土曜,,晴,23.0,17.0,計,499739,500000,0.9995,0.9588,549181,0.9100,201,88,2486.3,4.02,204,0.9853,217,0.9263,21500,,0.0000,0.1901,0,118941,0.2380,0.3123,0.2380,0.5024,5041,5948.1,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/07,日,日祝,,雨,20.0,17.0,計,454910,500000,0.9098,0.9473,442873,1.0272,213,90,2135.7,4.26,219,0.9726,201,1.0597,20000,,0.0000,0.1475,0,121589,0.2673,0.3022,0.2673,0.4496,5068,5385.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/01,月,平日,,晴,32.0,18.0,計,165215,150000,1.1014,1.1014,102123,1.6178,79,46,2091.3,1.80,75,1.0533,54,1.4630,0,78505,0.4752,0.4752,0,62906,0.3808,0.3808,0.8559,0.8559,2726,3636.4,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/02,火,平日,,雨,25.0,19.0,計,97757,150000,0.6517,0.8766,96936,1.0085,45,31,2172.4,1.02,75,0.6000,46,0.9783,0,46348,0.4741,0.4748,0,57028,0.5834,0.4561,1.0575,0.9308,2483,2362.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/03,水,平日,,曇,20.0,17.0,計,139444,150000,0.9296,0.8943,111552,1.2500,61,33,2286.0,1.39,75,0.8133,65,0.9385,0,20250,0.1452,0.3606,0,64487,0.4625,0.4583,0.6077,0.8189,2810,2977.5,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/04,木,平日,,曇,23.0,18.0,計,109220,150000,0.7281,0.8527,138223,0.7902,59,36,1851.2,1.34,75,0.7867,70,0.8429,0,18184,0.1665,0.3191,0,66047,0.6047,0.4895,0.7712,0.8087,2856,2294.5,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/05,金,平日,,曇,21.0,17.0,計,118224,150000,0.7882,0.8398,136710,0.8648,59,37,2003.8,1.34,75,0.7867,65,0.9077,0,90416,0.7648,0.4028,0,56382,0.4769,0.4872,1.2417,0.8900,2422,2928.8,,0.0000,
