業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/11,木,平日,,晴,29.0,19.0,計,125281,140000,0.8949,1.0409,124549,1.0059,70,40,1789.7,0.80,74,0.9459,71,0.9859,0,21953,0.1752,0.3575,0,61116,0.4878,0.3571,0.6631,0.7146,2642,2845.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/12,金,平日,,晴,29.0,20.0,計,173182,200000,0.8659,0.9902,184641,0.9379,83,44,2086.5,0.94,105,0.7905,92,0.9022,0,149496,0.8632,0.4857,0,59492,0.3435,0.3537,1.2068,0.8394,2616,3972.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/13,土,土曜,,晴,30.0,20.0,計,326148,350000,0.9319,0.9706,321034,1.0159,169,76,1929.9,1.92,184,0.9185,175,0.9657,0,22143,0.0679,0.3507,0,101332,0.3107,0.3398,0.3786,0.6905,4414,4433.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/14,日,日祝,,雨,28.0,21.0,計,279531,370000,0.7555,0.9141,339987,0.8222,139,62,2011.0,1.58,195,0.7128,182,0.7637,0,,0.0000,0.2746,0,94109,0.3367,0.3391,0.3367,0.6137,4035,4156.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/08,月,平日,,雨,26.0,20.0,計,234230,220000,1.0647,1.0647,200347,1.1691,86,34,2723.6,2.53,141,0.6099,88,0.9773,0,119339,0.5095,0.5095,0,57021,0.2434,0.2434,0.7529,0.7529,2443,5752.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/09,火,平日,,晴,23.0,18.0,計,124008,220000,0.5637,0.8142,237421,0.5223,65,36,1907.8,1.91,141,0.4610,103,0.6311,0,89416,0.7211,0.5827,0,51889,0.4184,0.3040,1.1395,0.8867,2242,3318.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/10,水,平日,,晴,27.0,17.0,計,162147,220000,0.7370,0.7885,259949,0.6238,94,44,1725.0,2.76,141,0.6667,98,0.9592,0,4500,0.0278,0.4098,0,50109,0.3090,0.3056,0.3368,0.7154,2312,4208.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/11,木,平日,,晴,29.0,17.0,計,154882,230000,0.6734,0.7587,134916,1.1480,69,39,2244.7,2.03,147,0.4694,64,1.0781,0,33107,0.2138,0.3648,0,45712,0.2951,0.3032,0.5089,0.6680,1977,4700.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/12,金,平日,,晴,29.0,19.0,計,237602,250000,0.9504,0.8008,259868,0.9143,103,51,2306.8,3.03,160,0.6438,113,0.9115,0,,0.0000,0.2699,0,55696,0.2344,0.2853,0.2344,0.5552,2556,5577.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/13,土,土曜,,晴,31.0,19.0,計,295686,380000,0.7781,0.7951,286829,1.0309,137,67,2158.3,4.03,292,0.4692,122,1.1230,0,,0.0000,0.2038,0,60941,0.2061,0.2659,0.2061,0.4698,2565,6916.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/14,日,日祝,,曇,27.0,21.0,計,325621,370000,0.8801,0.8117,303219,1.0739,142,70,2293.1,4.18,296,0.4797,120,1.1833,0,,0.0000,0.1606,0,65782,0.2020,0.2524,0.2020,0.4129,2884,6774.4,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/08,月,平日,,雨,25.0,19.0,計,163022,160000,1.0189,1.0189,255413,0.6383,84,51,1940.7,1.50,88,0.9545,145,0.5793,0,94680,0.5808,0.5808,0,72378,0.4440,0.4440,1.0248,1.0248,3050,3207.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/09,火,平日,,曇,21.0,18.0,計,188187,160000,1.1762,1.0975,187894,1.0016,87,53,2163.1,1.55,88,0.9886,103,0.8447,0,65489,0.3480,0.4561,0,70360,0.3739,0.4064,0.7219,0.8625,3065,3683.9,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/10,水,平日,,晴,26.0,17.0,計,202978,190000,1.0683,1.0866,255561,0.7942,97,57,2092.6,1.73,105,0.9238,136,0.7132,0,13910,0.0685,0.3141,0,67590,0.3330,0.3795,0.4015,0.6936,2855,4265.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/11,木,平日,,曇,28.0,19.0,計,215732,180000,1.1985,1.1158,237287,0.9092,119,75,1812.9,2.13,100,1.1900,137,0.8686,0,23550,0.1092,0.2567,0,73959,0.3428,0.3692,0.4520,0.6259,3184,4065.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/12,金,平日,,晴,28.0,20.0,計,231217,200000,1.1561,1.1249,304902,0.7583,112,61,2064.4,2.00,111,1.0090,153,0.7320,0,133336,0.5767,0.3306,0,69052,0.2986,0.3529,0.8753,0.6835,3143,4413.9,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/13,土,土曜,,晴,29.0,21.0,計,289808,270000,1.0734,1.1129,428062,0.6770,140,76,2070.1,2.50,150,0.9333,201,0.6965,0,,0.0000,0.2564,0,95047,0.3280,0.3473,0.3280,0.6037,3868,4495.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/14,日,日祝,,雨,27.0,20.0,計,249192,270000,0.9229,1.0770,399382,0.6239,126,69,1977.7,2.25,150,0.8400,214,0.5888,0,,0.0000,0.2149,0,102239,0.4103,0.3575,0.4103,0.5724,4200,3559.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/08,月,平日,,雨,25.0,19.0,計,150762,190000,0.7935,0.7935,123395,1.2218,70,39,2153.7,1.32,0,,72,0.9722,0,103730,0.6880,0.6880,0,62160,0.4123,0.4123,1.1003,1.1003,2794,3237.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/09,火,平日,,曇,22.0,18.0,計,235917,190000,1.2417,1.0176,181922,1.2968,127,65,1857.6,2.40,0,,107,1.1869,0,45217,0.1917,0.3852,0,59721,0.2531,0.3152,0.4448,0.7004,2622,5398.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/10,水,平日,,晴,27.0,16.0,計,218393,190000,1.1494,1.0615,178272,1.2251,109,58,2003.6,2.06,0,,87,1.2529,0,,0.0000,0.2462,0,70401,0.3224,0.3178,0.3224,0.5639,3103,4222.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/11,木,平日,,晴,29.0,17.0,計,148413,190000,0.7811,0.9914,173678,0.8545,84,43,1766.8,1.58,0,,103,0.8155,0,,0.0000,0.1977,0,69964,0.4714,0.3480,0.4714,0.5457,3191,2790.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/12,金,平日,,晴,29.0,18.0,計,173002,200000,0.8650,0.9651,243205,0.7113,93,53,1860.2,1.75,0,,131,0.7099,0,,0.0000,0.1608,0,61508,0.3555,0.3494,0.3555,0.5102,2723,3812.0,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/13,土,土曜,,晴,30.0,19.0,計,282938,350000,0.8084,0.9232,381973,0.7407,166,77,1704.4,3.13,0,,201,0.8259,0,,0.0000,0.1232,0,85828,0.3033,0.3387,0.3033,0.4618,3943,4305.4,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/14,日,日祝,,曇,27.0,21.0,計,316975,320000,0.9905,0.9364,336934,0.9408,181,72,1751.2,3.42,0,,173,1.0462,0,,0.0000,0.0976,0,86489,0.2729,0.3250,0.2729,0.4226,3905,4870.3,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/08,月,平日,,雨,25.0,20.0,計,,0,,,,,,,,0,0,,,,0,1440,,,0,0,,,,,0,,,,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/09,火,平日,,曇,22.0,18.0,計,127429,240000,0.5310,0.5310,140811,0.9050,42,18,3034.0,0.88,80,0.5250,50,0.8400,0,46010,0.3611,0.3724,0,28847,0.2264,0.2264,0.5874,0.5987,1282,5963.9,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/10,水,平日,,晴,28.0,18.0,計,169775,240000,0.7074,0.6192,151161,1.1231,46,17,3690.8,0.96,80,0.5750,40,1.1500,0,720,0.0042,0.1621,0,38498,0.2268,0.2266,0.2310,0.3887,1659,6140.1,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/11,木,平日,,晴,29.0,19.0,計,163195,270000,0.6044,0.6139,298458,0.5468,52,25,3138.4,1.08,90,0.5778,99,0.5253,0,,0.0000,0.1046,0,39296,0.2408,0.2316,0.2408,0.3363,1695,5776.8,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/12,金,平日,,晴,29.0,21.0,計,277812,320000,0.8682,0.6899,347882,0.7986,93,36,2987.2,1.94,106,0.8774,97,0.9588,0,,0.0000,0.0653,0,41127,0.1480,0.2002,0.1480,0.2654,1707,9764.9,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/13,土,土曜,,晴,30.0,21.0,計,382816,500000,0.7656,0.7140,549876,0.6962,136,57,2814.8,2.83,166,0.8193,195,0.6974,0,,0.0000,0.0430,0,73423,0.1918,0.1973,0.1918,0.2403,3183,7216.1,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/14,日,日祝,,雨,27.0,21.0,計,351946,450000,0.7821,0.7292,489151,0.7195,130,58,2707.3,2.71,150,0.8667,173,0.7514,0,,0.0000,0.0327,0,69338,0.1970,0.1972,0.1970,0.2299,2977,7093.3,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/08,月,平日,,曇,23.0,19.0,計,227592,250000,0.9104,0.9104,330408,0.6888,34,17,6693.9,0.68,40,0.8500,36,0.9444,0,90471,0.3975,0.3975,0,84221,0.3701,0.3701,0.7676,0.7676,3479,3925.1,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/09,火,平日,,雨,22.0,19.0,計,233210,250000,0.9328,0.9216,320037,0.7287,29,15,8041.7,0.58,40,0.7250,46,0.6304,0,77565,0.3326,0.3647,0,81152,0.3480,0.3589,0.6806,0.7235,3396,4120.3,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/10,水,平日,,曇,23.0,19.0,計,349552,250000,1.3982,1.0805,245426,1.4243,55,21,6355.5,1.10,40,1.3750,33,1.6667,0,18733,0.0536,0.2305,0,85263,0.2439,0.3093,0.2975,0.5398,3527,5946.4,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/11,木,平日,,晴,25.0,18.0,計,256697,250000,1.0268,1.0671,413224,0.6212,49,19,5238.7,0.98,40,1.2250,48,1.0208,0,232567,0.9060,0.3930,0,81433,0.3172,0.3112,1.2232,0.7042,3401,4528.6,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/12,金,平日,,雨,26.0,19.0,計,197535,350000,0.5644,0.9367,320840,0.6157,37,12,5338.8,0.74,50,0.7400,41,0.9024,0,213726,1.0820,0.5006,0,78180,0.3958,0.3244,1.4777,0.8250,3288,3604.7,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/13,土,土曜,,晴,27.0,18.0,計,340207,600000,0.5670,0.8230,779583,0.4364,74,29,4597.4,1.48,100,0.7400,106,0.6981,0,58652,0.1724,0.4310,0,131499,0.3865,0.3376,0.5589,0.7686,5611,3637.9,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/06/14,日,日祝,,晴,26.0,21.0,計,477106,600000,0.7952,0.8164,502481,0.9495,74,29,6447.4,1.48,100,0.7400,87,0.8506,0,,0.0000,0.3323,0,113480,0.2379,0.3147,0.2379,0.6470,4839,5915.8,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/08,月,平日,,雨,25.0,20.0,計,109072,150000,0.7271,0.7271,130578,0.8353,62,35,1759.2,1.63,78,0.7949,70,0.8857,0,99606,0.9132,0.9132,0,47505,0.4355,0.4355,1.3488,1.3488,2147,3048.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/09,火,平日,,曇,22.0,18.0,計,127836,150000,0.8522,0.7897,166428,0.7681,76,36,1682.1,2.00,78,0.9744,82,0.9268,0,32115,0.2512,0.5560,0,45593,0.3567,0.3930,0.6079,0.9490,2028,3782.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/10,水,平日,,晴,28.0,17.0,計,103476,150000,0.6898,0.7564,159322,0.6495,54,31,1916.2,1.42,78,0.6923,85,0.6353,0,,0.0000,0.3870,0,46981,0.4540,0.4115,0.4540,0.7985,2083,2980.6,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/11,木,平日,,晴,29.0,19.0,計,84076,150000,0.5605,0.7074,154767,0.5432,43,26,1955.3,1.13,78,0.5513,78,0.5513,0,,0.0000,0.3103,0,44397,0.5281,0.4346,0.5281,0.7449,2004,2517.2,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/12,金,平日,,晴,29.0,21.0,計,144394,160000,0.9025,0.7485,244837,0.5898,80,47,1804.9,2.11,84,0.9524,128,0.6250,0,,0.0000,0.2316,0,50884,0.3524,0.4137,0.3524,0.6453,2297,3771.7,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/13,土,土曜,,晴,30.0,21.0,計,282286,270000,1.0455,0.8264,311578,0.9060,144,72,1960.3,3.79,142,1.0141,141,1.0213,0,,0.0000,0.1548,0,84096,0.2979,0.3753,0.2979,0.5301,3666,4620.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/06/14,日,日祝,,雨,27.0,21.0,計,254285,270000,0.9418,0.8503,268340,0.9476,127,57,2002.2,3.34,142,0.8944,148,0.8581,0,,0.0000,0.1192,0,72163,0.2838,0.3543,0.2838,0.4734,3117,4894.8,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/08,月,平日,,雨,25.0,20.0,計,140168,210000,0.6675,0.6675,245172,0.5717,68,35,2061.3,1.94,91,0.7473,97,0.7010,56700,74215,0.5295,0.5295,0,48657,0.3471,0.3471,0.8766,0.8766,2160,3893.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/09,火,平日,,曇,22.0,18.0,計,164628,210000,0.7839,0.7257,257566,0.6392,81,43,2032.4,2.31,91,0.8901,105,0.7714,56700,41852,0.2542,0.3808,0,51858,0.3150,0.3298,0.5692,0.7106,2263,4364.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/10,水,平日,,晴,28.0,18.0,計,112392,210000,0.5352,0.6622,259703,0.4328,64,39,1756.1,1.83,91,0.7033,115,0.5565,56700,,0.0000,0.2782,0,60119,0.5349,0.3850,0.5349,0.6633,2513,2683.5,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/11,木,平日,,晴,29.0,19.0,計,176406,210000,0.8400,0.7067,219706,0.8029,95,40,1856.9,2.71,91,1.0440,105,0.9048,56700,,0.0000,0.1955,0,55780,0.3162,0.3646,0.3162,0.5601,2478,4271.3,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/12,金,平日,,晴,29.0,21.0,計,180581,210000,0.8599,0.7373,252872,0.7141,90,42,2006.5,2.57,91,0.9890,117,0.7692,56700,,0.0000,0.1499,0,68069,0.3769,0.3675,0.3769,0.5174,2805,3862.7,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/13,土,土曜,,晴,30.0,21.0,計,312804,360000,0.8689,0.7709,433636,0.7214,136,57,2300.0,3.89,156,0.8718,170,0.8000,90000,,0.0000,0.1068,0,79552,0.2543,0.3349,0.2543,0.4417,3315,5661.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/06/14,日,日祝,,雨,27.0,21.0,計,171237,360000,0.4757,0.7109,226154,0.7572,77,40,2223.9,2.20,156,0.4936,116,0.6638,77040,,0.0000,0.0922,0,75707,0.4421,0.3495,0.4421,0.4417,3132,3280.4,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/08,月,平日,,曇,22.0,19.0,計,177227,250000,0.7089,0.7089,152908,1.1590,72,36,2461.5,1.29,81,0.8889,69,1.0435,0,66689,0.3763,0.3763,0,73858,0.4167,0.4167,0.7930,0.7930,2701,3936.9,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/09,火,平日,,雨,22.0,19.0,計,231780,250000,0.9271,0.8180,212232,1.0921,73,33,3175.1,1.30,81,0.9012,89,0.8202,0,125982,0.5435,0.4711,0,67333,0.2905,0.3452,0.8340,0.8163,2741,5073.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/10,水,平日,,曇,24.0,19.0,計,187273,260000,0.7203,0.7846,197920,0.9462,65,34,2881.1,1.16,84,0.7738,75,0.8667,0,37845,0.2021,0.3866,0,83244,0.4445,0.3764,0.6466,0.7630,3231,3477.7,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/11,木,平日,,晴,25.0,18.0,計,231145,260000,0.8890,0.8112,197887,1.1681,86,34,2687.7,1.54,84,1.0238,82,1.0488,0,38269,0.1656,0.3248,0,81309,0.3518,0.3695,0.5173,0.6944,3050,4547.1,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/12,金,平日,,雨,26.0,19.0,計,355616,300000,1.1854,0.8962,282917,1.2570,109,48,3262.5,1.95,97,1.1237,108,1.0093,0,95578,0.2688,0.3080,0,72050,0.2026,0.3193,0.4714,0.6273,2744,7775.9,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/13,土,土曜,,晴,28.0,18.0,計,318417,500000,0.6368,0.8250,572070,0.5566,121,61,2631.5,2.16,200,0.6050,224,0.5402,0,7694,0.0242,0.2478,0,108039,0.3393,0.3236,0.3635,0.5714,4208,4540.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/06/14,日,日祝,,晴,26.0,21.0,計,392477,500000,0.7850,0.8164,423748,0.9262,166,69,2364.3,2.96,209,0.7943,179,0.9274,0,20400,0.0520,0.2072,0,122716,0.3127,0.3213,0.3646,0.5285,4666,5046.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/08,月,平日,,曇,24.0,19.0,計,178655,220000,0.8121,0.8121,149791,1.1927,79,39,2261.5,1.58,92,0.8587,71,1.1127,8360,106050,0.5936,0.5936,0,65611,0.3673,0.3673,0.9609,0.9609,2802,3825.6,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/09,火,平日,,雨,22.0,19.0,計,214965,220000,0.9771,0.8946,175617,1.2241,103,51,2087.0,2.06,92,1.1196,79,1.3038,8360,77352,0.3598,0.4659,0,74541,0.3468,0.3561,0.7066,0.8220,3214,4013.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/10,水,平日,,曇,22.0,19.0,計,258426,220000,1.1747,0.9879,227383,1.1365,95,46,2720.3,1.90,92,1.0326,89,1.0674,8360,82458,0.3191,0.4077,0,86694,0.3355,0.3479,0.6545,0.7556,3721,4167.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/11,木,平日,,晴,25.0,19.0,計,196849,220000,0.8948,0.9647,188543,1.0441,80,46,2460.6,1.60,92,0.8696,85,0.9412,8360,23953,0.1217,0.3414,0,70856,0.3600,0.3507,0.4816,0.6921,3018,3913.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/12,金,平日,,雨,26.0,19.0,計,271695,260000,1.0450,0.9830,295926,0.9181,116,55,2342.2,2.32,109,1.0642,109,1.0642,8360,13323,0.0490,0.2705,0,73849,0.2718,0.3316,0.3208,0.6021,3236,5037.6,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/13,土,土曜,,晴,26.0,19.0,計,513128,500000,1.0263,0.9962,516407,0.9937,226,95,2270.5,4.52,204,1.1078,201,1.1244,21500,,0.0000,0.1856,0,112801,0.2198,0.2965,0.2198,0.4820,4798,6416.8,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/06/14,日,日祝,,晴,26.0,21.0,計,512373,500000,1.0247,1.0028,499867,1.0250,215,93,2383.1,4.30,219,0.9817,212,1.0142,20000,,0.0000,0.1413,0,104709,0.2044,0.2745,0.2044,0.4157,4500,6831.6,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/08,月,平日,,曇,23.0,18.0,計,69885,150000,0.4659,0.4659,127366,0.5487,35,20,1996.7,0.80,75,0.4667,59,0.5932,0,90366,1.2931,1.2931,0,62675,0.8968,0.8968,2.1899,2.1899,2695,1555.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/09,火,平日,,曇,22.0,18.0,計,131264,150000,0.8751,0.6705,125902,1.0426,60,34,2187.7,1.36,75,0.8000,61,0.9836,0,24561,0.1871,0.5714,0,63862,0.4865,0.6291,0.6736,1.2004,2815,2797.8,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/10,水,平日,,曇,22.0,17.0,計,142197,150000,0.9480,0.7630,92551,1.5364,68,36,2091.1,1.55,75,0.9067,50,1.3600,0,50188,0.3529,0.4809,0,65374,0.4597,0.5589,0.8127,1.0398,2859,2984.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/11,木,平日,,晴,25.0,17.0,計,106555,150000,0.7104,0.7498,111937,0.9519,47,24,2267.1,1.07,75,0.6267,63,0.7460,0,6421,0.0603,0.3813,0,63073,0.5919,0.5668,0.6522,0.9480,2743,2330.8,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/06/12,金,平日,,曇,26.0,18.0,計,187949,150000,1.2530,0.8505,174748,1.0755,92,56,2042.9,2.09,75,1.2267,85,1.0824,0,,0.0000,0.2689,0,76888,0.4091,0.5203,0.4091,0.7892,3324,3392.6,,0.0000,
