業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/20,土,土曜,,雨,27.0,23.0,計,312155,280000,1.1148,0.9221,276625,1.1284,175,80,1783.7,1.99,147,1.1905,150,1.1667,0,45315,0.1452,0.2722,0,104050,0.3333,0.3606,0.4785,0.6328,4555,4111.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/21,日,日祝,,曇,29.0,24.0,計,313785,300000,1.0460,0.9488,282696,1.1100,155,67,2024.4,1.76,158,0.9810,153,1.0131,0,10890,0.0347,0.2157,0,88658,0.2825,0.3420,0.3172,0.5578,3681,5114.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/22,月,平日,,雨,25.0,22.0,計,84920,90000,0.9436,0.9485,86099,0.9863,53,23,1602.3,0.60,47,1.1277,52,1.0192,0,86887,1.0232,0.2646,0,46831,0.5515,0.3547,1.5746,0.6193,2223,2292.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/23,火,平日,,晴,25.0,20.0,計,106623,140000,0.7616,0.9323,132845,0.8026,60,29,1777.1,0.68,74,0.8108,75,0.8000,0,39011,0.3659,0.2717,0,56857,0.5333,0.3673,0.8991,0.6390,2359,2711.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/24,水,平日,,雨,22.0,20.0,計,108081,100000,1.0808,0.9410,94781,1.1403,55,33,1965.1,0.63,53,1.0377,62,0.8871,0,84183,0.7789,0.3056,0,47620,0.4406,0.3722,1.2195,0.6778,2215,2927.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/25,木,平日,,雨,23.0,20.0,計,108658,110000,0.9878,0.9438,114918,0.9455,57,29,1906.3,0.65,58,0.9828,60,0.9500,0,46416,0.4272,0.3132,0,48562,0.4469,0.3769,0.8741,0.6901,2149,3033.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/26,金,平日,,雨,24.0,20.0,計,148105,160000,0.9257,0.9423,156207,0.9481,72,36,2057.0,0.82,84,0.8571,88,0.8182,0,86601,0.5847,0.3347,0,52776,0.3563,0.3753,0.9411,0.7100,2132,4168.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/27,土,土曜,,曇,24.0,20.0,計,285279,320000,0.8915,0.9353,299849,0.9514,138,60,2067.2,1.57,168,0.8214,163,0.8466,0,14401,0.0505,0.2972,0,92136,0.3230,0.3684,0.3734,0.6655,3986,4294.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/28,日,日祝,,曇,28.0,20.0,計,360505,300000,1.2017,0.9659,283388,1.2721,165,73,2184.9,1.88,158,1.0443,142,1.1620,0,,0.0000,0.2547,0,98601,0.2735,0.3548,0.2735,0.6095,4116,5255.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/29,月,平日,,晴,31.0,23.0,計,232302,140000,1.6593,1.0012,130197,1.7842,127,68,1829.1,1.44,74,1.7162,61,2.0820,0,66799,0.2876,0.2574,0,47587,0.2049,0.3422,0.4924,0.5996,2253,6186.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/06/30,火,平日,,晴,29.0,23.0,計,245995,110000,2.2363,1.0487,245981,1.0001,145,79,1696.5,1.65,58,2.5000,122,1.1885,0,35574,0.1446,0.2482,0,87908,0.3574,0.3434,0.5020,0.5916,3537,4172.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/15,月,平日,,曇,27.0,19.0,計,222414,220000,1.0110,1.0110,236568,0.9402,100,43,2224.1,2.94,141,0.7092,94,1.0638,0,169264,0.7610,0.7610,0,59523,0.2676,0.2676,1.0287,1.0287,2605,5122.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/16,火,平日,,曇,27.0,19.0,計,89549,220000,0.4070,0.7090,136719,0.6550,49,26,1827.5,1.44,141,0.3475,59,0.8305,0,32442,0.3623,0.6466,0,43017,0.4804,0.3287,0.8427,0.9753,1843,2915.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/17,水,平日,,曇,26.0,22.0,計,213217,220000,0.9692,0.7957,214445,0.9943,94,51,2268.3,2.76,141,0.6667,107,0.8785,0,24537,0.1151,0.4308,0,51336,0.2408,0.2930,0.3558,0.7238,2240,5711.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/18,木,平日,,曇,31.0,22.0,計,161941,230000,0.7041,0.7720,208392,0.7771,72,43,2249.2,2.12,147,0.4898,92,0.7826,0,71784,0.4433,0.4337,0,47372,0.2925,0.2929,0.7358,0.7266,2014,4824.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/19,金,平日,,晴,32.0,23.0,計,289109,250000,1.1564,0.8563,314525,0.9192,129,58,2241.2,3.79,160,0.8063,137,0.9416,0,91250,0.3156,0.3988,0,60024,0.2076,0.2676,0.5232,0.6664,2575,6736.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/20,土,土曜,,雨,25.0,23.0,計,354005,380000,0.9316,0.8752,272731,1.2980,186,92,1903.3,5.47,292,0.6370,116,1.6034,0,39217,0.1108,0.3221,0,63975,0.1807,0.2445,0.2915,0.5666,2684,7913.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/21,日,日祝,,曇,29.0,23.0,計,235089,370000,0.6354,0.8282,292049,0.8050,109,51,2156.8,3.21,296,0.3682,137,0.7956,0,4590,0.0195,0.2767,0,65264,0.2776,0.2495,0.2971,0.5262,2998,4704.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/22,月,平日,,雨,24.0,21.0,計,176512,220000,0.8023,0.8255,259297,0.6807,80,40,2206.4,2.35,141,0.5674,107,0.7477,0,65547,0.3713,0.2863,0,56392,0.3195,0.2566,0.6908,0.5428,2406,4401.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/23,火,平日,,曇,25.0,20.0,計,182713,220000,0.8305,0.8260,299208,0.6107,76,39,2404.1,2.24,141,0.5390,136,0.5588,0,56269,0.3080,0.2883,0,62628,0.3428,0.2648,0.6507,0.5531,2775,3950.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/24,水,平日,,雨,23.0,18.0,計,168664,220000,0.7667,0.8209,198022,0.8517,81,44,2082.3,2.38,141,0.5745,104,0.7788,0,24010,0.1424,0.2766,0,52008,0.3084,0.2683,0.4507,0.5448,2214,4570.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/25,木,平日,,雨,22.0,21.0,計,174500,230000,0.7587,0.8157,272280,0.6409,81,45,2154.3,2.38,147,0.5510,106,0.7642,0,45860,0.2628,0.2755,0,49321,0.2826,0.2694,0.5455,0.5449,1883,5560.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/26,金,平日,,雨,23.0,20.0,計,229252,250000,0.9170,0.8241,277208,0.8270,102,54,2247.6,3.00,160,0.6375,132,0.7727,0,64237,0.2802,0.2759,0,58971,0.2572,0.2683,0.5374,0.5442,2720,5057.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/27,土,土曜,,雨,25.0,20.0,計,171938,380000,0.4525,0.7827,355002,0.4843,73,38,2355.3,2.15,292,0.2500,157,0.4650,0,31302,0.1821,0.2699,0,61023,0.3549,0.2738,0.5370,0.5437,2521,4092.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/28,日,日祝,,曇,27.0,21.0,計,336775,370000,0.9102,0.7952,422697,0.7967,133,57,2532.1,3.91,296,0.4493,192,0.6927,0,3060,0.0091,0.2407,0,74218,0.2204,0.2679,0.2295,0.5085,2931,6894.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/29,月,平日,,晴,31.0,22.0,計,180288,220000,0.8195,0.7965,260834,0.6912,83,43,2172.1,2.44,141,0.5887,125,0.6640,0,63445,0.3519,0.2470,0,55852,0.3098,0.2702,0.6617,0.5172,2271,4763.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/06/30,火,平日,,晴,31.0,23.0,計,129294,220000,0.5877,0.7856,315645,0.4096,67,32,1929.8,1.97,141,0.4752,146,0.4589,0,57573,0.4453,0.2547,0,75995,0.5878,0.2826,1.0331,0.5373,2837,2734.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/15,月,平日,,曇,27.0,20.0,計,254981,160000,1.5936,1.5936,304998,0.8360,115,54,2217.2,2.05,88,1.3068,149,0.7718,0,112444,0.4410,0.4410,0,76403,0.2996,0.2996,0.7406,0.7406,3396,4505.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/16,火,平日,,晴,26.0,19.0,計,138386,160000,0.8649,1.2293,264084,0.5240,73,48,1895.7,1.30,88,0.8295,124,0.5887,0,82969,0.5995,0.4968,0,72364,0.5229,0.3782,1.1225,0.8750,3144,2641.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/17,水,平日,,曇,27.0,22.0,計,147624,180000,0.8201,1.0820,235878,0.6258,81,56,1822.5,1.45,105,0.7714,130,0.6231,0,33130,0.2244,0.4225,0,73893,0.5005,0.4116,0.7250,0.8340,3116,2842.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/18,木,平日,,晴,28.0,21.0,計,184306,180000,1.0239,1.0666,213223,0.8644,81,49,2275.4,1.45,100,0.8100,119,0.6807,0,49175,0.2668,0.3829,0,73290,0.3977,0.4080,0.6645,0.7909,3227,3426.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/19,金,平日,,晴,30.0,22.0,計,219097,200000,1.0955,1.0732,296772,0.7383,109,61,2010.1,1.95,111,0.9820,169,0.6450,0,108378,0.4947,0.4088,0,77373,0.3531,0.3953,0.8478,0.8041,3300,3983.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/20,土,土曜,,雨,27.0,23.0,計,328125,270000,1.2153,1.1065,360068,0.9113,173,95,1896.7,3.09,150,1.1533,179,0.9665,0,22070,0.0673,0.3208,0,108964,0.3321,0.3790,0.3993,0.6998,4481,4393.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/21,日,日祝,,曇,29.0,24.0,計,349533,270000,1.2946,1.1423,406260,0.8604,163,83,2144.4,2.91,150,1.0867,204,0.7990,0,,0.0000,0.2516,0,105271,0.3012,0.3622,0.3012,0.6139,4269,4912.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/22,月,平日,,雨,25.0,22.0,計,160383,160000,1.0024,1.1281,220920,0.7260,91,51,1762.5,1.63,88,1.0341,119,0.7647,0,26129,0.1629,0.2437,0,63897,0.3984,0.3655,0.5613,0.6091,2907,3310.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/23,火,平日,,晴,25.0,20.0,計,148087,160000,0.9255,1.1095,232814,0.6361,80,55,1851.1,1.43,88,0.9091,121,0.6612,0,25219,0.1703,0.2380,0,61815,0.4174,0.3695,0.5877,0.6075,2747,3234.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/24,水,平日,,雨,22.0,20.0,計,217403,180000,1.2078,1.1187,237551,0.9152,113,64,1923.9,2.02,100,1.1300,130,0.8692,0,66530,0.3060,0.2449,0,67410,0.3101,0.3635,0.6161,0.6084,2794,4668.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/25,木,平日,,雨,23.0,20.0,計,163073,180000,0.9060,1.1005,277580,0.5875,88,59,1853.1,1.57,100,0.8800,145,0.6069,0,47380,0.2905,0.2481,0,74138,0.4546,0.3699,0.7452,0.6180,3238,3021.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/26,金,平日,,雨,24.0,20.0,計,230520,200000,1.1526,1.1050,286928,0.8034,102,68,2260.0,1.82,111,0.9189,159,0.6415,0,122505,0.5314,0.2738,0,77563,0.3365,0.3669,0.8679,0.6407,3381,4090.9,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/27,土,土曜,,曇,24.0,20.0,計,255919,270000,0.9478,1.0885,416320,0.6147,129,66,1983.9,2.30,150,0.8600,198,0.6515,0,78053,0.3050,0.2767,0,113684,0.4442,0.3739,0.7492,0.6506,4811,3191.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/28,日,日祝,,曇,28.0,20.0,計,371656,270000,1.3765,1.1159,347641,1.0691,170,91,2186.2,3.04,150,1.1333,185,0.9189,0,,0.0000,0.2442,0,105605,0.2841,0.3634,0.2841,0.6076,4370,5102.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/29,月,平日,,晴,30.0,23.0,計,194526,160000,1.2158,1.1212,227039,0.8568,109,60,1784.6,1.95,88,1.2386,131,0.8321,0,41933,0.2156,0.2426,0,87604,0.4503,0.3684,0.6659,0.6110,3211,3634.9,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/06/30,火,平日,,晴,28.0,23.0,計,159865,160000,0.9992,1.1150,305516,0.5233,83,57,1926.1,1.48,88,0.9432,151,0.5497,0,31338,0.1960,0.2405,0,89837,0.5620,0.3772,0.7580,0.6177,3530,2717.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/15,月,平日,,曇,27.0,19.0,計,155592,190000,0.8189,0.8189,198070,0.7855,92,53,1691.2,1.74,0,,102,0.9020,0,105330,0.6770,0.6770,0,60865,0.3912,0.3912,1.0681,1.0681,2771,3369.0,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/16,火,平日,,曇,27.0,18.0,計,156880,190000,0.8257,0.8223,213900,0.7334,93,54,1686.9,1.75,0,,104,0.8942,0,51589,0.3288,0.5022,0,63241,0.4031,0.3972,0.7320,0.8994,2792,3371.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/17,水,平日,,曇,27.0,22.0,計,183469,190000,0.9656,0.8701,205196,0.8941,105,54,1747.3,1.98,0,,118,0.8898,0,3400,0.0185,0.3233,0,54223,0.2955,0.3596,0.3141,0.6828,2435,4520.8,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/18,木,平日,,晴,29.0,21.0,計,154247,190000,0.8118,0.8555,143011,1.0786,92,47,1676.6,1.74,0,,85,1.0824,0,13014,0.0844,0.2666,0,64083,0.4155,0.3728,0.4998,0.6394,2837,3262.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/19,金,平日,,晴,31.0,22.0,計,225396,200000,1.1270,0.9121,256849,0.8775,124,66,1817.7,2.34,0,,163,0.7607,0,132401,0.5874,0.3492,0,71991,0.3194,0.3591,0.9068,0.7083,3253,4157.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/20,土,土曜,,雨,25.0,23.0,計,396020,400000,0.9901,0.9350,375232,1.0554,260,117,1523.2,4.91,0,,203,1.2808,0,72278,0.1825,0.2973,0,89883,0.2270,0.3179,0.4095,0.6152,4040,5881.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/21,日,日祝,,曇,28.0,23.0,計,377729,300000,1.2591,0.9936,304511,1.2404,196,85,1927.2,3.70,0,,165,1.1879,0,,0.0000,0.2292,0,94416,0.2500,0.3024,0.2500,0.5316,4278,5297.7,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/22,月,平日,,雨,24.0,21.0,計,171834,180000,0.9546,0.9898,148692,1.1556,88,50,1952.7,1.66,0,,90,0.9778,0,101148,0.5886,0.2631,0,62587,0.3642,0.3082,0.9529,0.5713,2787,3699.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/23,火,平日,,曇,25.0,20.0,計,191194,190000,1.0063,0.9913,133112,1.4363,112,64,1707.1,2.11,0,,83,1.3494,0,34682,0.1814,0.2553,0,64369,0.3367,0.3109,0.5181,0.5663,2801,4095.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/24,水,平日,,雨,23.0,18.0,計,209933,190000,1.1049,1.0010,218203,0.9621,103,57,2038.2,1.94,0,,124,0.8306,0,33798,0.1610,0.2464,0,59943,0.2855,0.3085,0.4465,0.5549,2647,4758.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/25,木,平日,,雨,23.0,20.0,計,190675,190000,1.0036,1.0012,148913,1.2804,101,57,1887.9,1.91,0,,91,1.1099,0,86082,0.4515,0.2626,0,57560,0.3019,0.3080,0.7533,0.5706,2664,4294.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/26,金,平日,,雨,23.0,20.0,計,201764,200000,1.0088,1.0018,207048,0.9745,115,57,1754.5,2.17,0,,119,0.9664,0,116723,0.5785,0.2870,0,61840,0.3065,0.3079,0.8850,0.5949,2734,4427.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/27,土,土曜,,曇,24.0,20.0,計,296491,350000,0.8471,0.9835,382587,0.7750,167,76,1775.4,3.15,0,,183,0.9126,0,41896,0.1413,0.2722,0,95560,0.3223,0.3093,0.4636,0.5815,4304,4133.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/28,日,日祝,,曇,28.0,20.0,計,290567,320000,0.9080,0.9762,353861,0.8211,176,77,1650.9,3.32,0,,196,0.8980,0,,0.0000,0.2475,0,108237,0.3725,0.3151,0.3725,0.5625,4532,3846.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/29,月,平日,,晴,30.0,22.0,計,151915,180000,0.8440,0.9693,161444,0.9410,92,57,1651.3,1.74,0,,96,0.9583,0,57394,0.3778,0.2534,0,64646,0.4255,0.3201,0.8033,0.5734,2934,3106.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/06/30,火,平日,,晴,29.0,22.0,計,194577,180000,1.0810,0.9748,324080,0.6004,110,62,1768.9,2.08,0,,178,0.6180,0,74569,0.3832,0.2605,0,73206,0.3762,0.3232,0.7595,0.5837,2957,3948.1,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/15,月,平日,,曇,28.0,20.0,計,,0,,,,,,,,0,0,,,,0,15855,,,0,0,,,,,0,,,,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/16,火,平日,,晴,27.0,20.0,計,145285,240000,0.6054,0.6054,181065,0.8024,40,19,3632.1,0.83,80,0.5000,59,0.6780,0,70721,0.4868,0.5959,0,41704,0.2871,0.2871,0.7738,0.8830,1805,4829.4,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/17,水,平日,,曇,28.0,22.0,計,250946,250000,1.0038,0.8086,283971,0.8837,54,24,4647.1,1.13,83,0.6506,85,0.6353,0,7180,0.0286,0.2366,0,42903,0.1710,0.2135,0.1996,0.4501,1835,8205.3,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/06/18,木,平日,,晴,29.0,21.0,計,206643,270000,0.7653,0.7933,205300,1.0065,54,25,3826.7,1.13,90,0.6000,60,0.9000,0,64131,0.3103,0.2619,0,45209,0.2188,0.2153,0.5291,0.4772,1946,6371.3,,0.0000,
