業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/09/03,木,平日,,雨,28.0,24.0,計,95270,150000,0.6351,0.8797,173869,0.5479,55,31,1732.2,1.04,0,,89,0.6180,0,86383,0.9067,0.3444,0,56089,0.5887,0.4531,1.4955,0.7976,2558,2234.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/09/04,金,平日,,雨,24.0,23.0,計,115343,150000,0.7690,0.8525,137187,0.8408,63,32,1830.8,1.19,0,,71,0.8873,0,51446,0.4460,0.3670,0,60841,0.5275,0.4696,0.9735,0.8366,2817,2456.7,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/09/05,土,土曜,,晴,29.0,21.0,計,313441,350000,0.8955,0.8682,345639,0.9068,182,81,1722.2,3.43,0,,191,0.9529,0,,0.0000,0.2290,0,80027,0.2553,0.3890,0.2553,0.6180,3637,5170.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/09/06,日,日祝,,雨,28.0,24.0,計,263461,250000,1.0538,0.9065,257359,1.0237,158,61,1667.5,2.98,0,,153,1.0327,0,,0.0000,0.1740,0,82059,0.3115,0.3704,0.3115,0.5444,3807,4152.3,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/09/01,火,平日,,晴,34.0,27.0,計,68377,220000,0.3108,0.3108,319517,0.2140,22,10,3108.0,0.46,73,0.3014,79,0.2785,0,31937,0.4671,0.4671,0,25773,0.3769,0.3769,0.8440,0.8440,1105,3712.8,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/09/02,水,平日,,雨,32.0,26.0,計,132772,240000,0.5532,0.4373,196009,0.6774,41,15,3238.3,0.85,80,0.5125,72,0.5694,0,,0.0000,0.1588,0,31592,0.2379,0.2852,0.2379,0.4440,1348,5909.7,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/09/03,木,平日,,雨,28.0,24.0,計,144899,240000,0.6037,0.4944,215464,0.6725,31,11,4674.2,0.65,80,0.3875,67,0.4627,0,24398,0.1684,0.1628,0,39216,0.2706,0.2791,0.4390,0.4419,1685,5159.6,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/09/04,金,平日,,雨,25.0,23.0,計,192443,260000,0.7402,0.5609,357041,0.5390,54,24,3563.8,1.13,86,0.6279,111,0.4865,0,21881,0.1137,0.1453,0,46580,0.2420,0.2659,0.3557,0.4111,2025,5702.0,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/09/05,土,土曜,,曇,30.0,21.0,計,251710,500000,0.5034,0.5412,444800,0.5659,94,42,2677.8,1.96,166,0.5663,152,0.6184,0,36848,0.1464,0.1456,0,71628,0.2846,0.2718,0.4310,0.4174,3190,4734.4,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/09/06,日,日祝,,曇,28.0,25.0,計,179274,450000,0.3984,0.5076,374844,0.4783,69,37,2598.2,1.44,150,0.4600,135,0.5111,0,,0.0000,0.1187,0,58871,0.3284,0.2823,0.3284,0.4010,2584,4162.7,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/09/01,火,平日,,曇,27.0,23.0,計,283693,200000,1.4185,1.4185,236853,1.1978,42,18,6754.6,0.84,30,1.4000,42,1.0000,0,100272,0.3535,0.3535,0,80832,0.2849,0.2849,0.6384,0.6384,3305,5150.3,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/09/02,水,平日,,晴,30.0,24.0,計,84394,200000,0.4220,0.9202,257080,0.3283,23,12,3669.3,0.46,30,0.7667,37,0.6216,0,32007,0.3793,0.3594,0,72535,0.8595,0.4167,1.2387,0.7760,3070,1649.4,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/09/03,木,平日,,雨,30.0,25.0,計,147749,200000,0.7387,0.8597,228182,0.6475,26,13,5682.7,0.52,30,0.8667,34,0.7647,0,39805,0.2694,0.3336,0,75370,0.5101,0.4434,0.7795,0.7770,3170,2796.5,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/09/04,金,平日,,雨,26.0,22.0,計,227134,200000,1.1357,0.9287,160191,1.4179,39,15,5823.9,0.78,30,1.3000,25,1.5600,0,,0.0000,0.2316,0,88435,0.3894,0.4269,0.3894,0.6585,3717,3666.4,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/09/05,土,土曜,,曇,26.0,20.0,計,575409,500000,1.1508,1.0141,362259,1.5884,84,29,6850.1,1.68,85,0.9882,64,1.3125,0,,0.0000,0.1305,0,130126,0.2261,0.3393,0.2261,0.4698,5448,6337.1,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/09/06,日,日祝,,雨,22.0,20.0,計,662683,500000,1.3254,1.1006,429512,1.5429,111,45,5970.1,2.22,85,1.3059,88,1.2614,0,,0.0000,0.0869,0,132420,0.1998,0.2926,0.1998,0.3795,5547,7168.0,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/09/01,火,平日,,晴,34.0,27.0,計,218844,150000,1.4590,1.4590,137297,1.5939,95,43,2303.6,2.50,78,1.2179,70,1.3571,0,34498,0.1576,0.1576,0,58059,0.2653,0.2653,0.4229,0.4229,2588,5073.7,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/09/02,水,平日,,雨,32.0,26.0,計,99116,150000,0.6608,1.0599,133832,0.7406,50,31,1982.3,1.32,78,0.6410,67,0.7463,0,35112,0.3543,0.2189,0,43391,0.4378,0.3191,0.7920,0.5380,1946,3056.0,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/09/03,木,平日,,雨,28.0,24.0,計,165002,150000,1.1000,1.0732,88666,1.8609,76,39,2171.1,2.00,78,0.9744,48,1.5833,0,66172,0.4010,0.2811,0,46220,0.2801,0.3058,0.6812,0.5869,2094,4727.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/09/04,金,平日,,雨,25.0,23.0,計,189390,150000,1.2626,1.1206,140121,1.3516,93,42,2036.5,2.45,78,1.1923,63,1.4762,0,,0.0000,0.2020,0,46205,0.2440,0.2884,0.2440,0.4903,2077,5471.1,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/09/05,土,土曜,,曇,30.0,21.0,計,249827,260000,0.9609,1.0723,233205,1.0713,116,59,2153.7,3.05,136,0.8529,123,0.9431,0,,0.0000,0.1472,0,68938,0.2759,0.2850,0.2759,0.4322,2930,5115.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/09/06,日,日祝,,曇,28.0,25.0,計,220198,260000,0.8469,1.0200,262072,0.8402,108,55,2038.9,2.84,136,0.7941,127,0.8504,0,,0.0000,0.1189,0,65716,0.2984,0.2876,0.2984,0.4064,2791,4733.7,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/09/01,火,平日,,晴,34.0,27.0,計,193849,210000,0.9231,0.9231,230344,0.8416,77,39,2517.5,2.20,87,0.8851,94,0.8191,0,52326,0.2699,0.2699,0,63702,0.3286,0.3286,0.5985,0.5985,2788,4171.8,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/09/02,水,平日,,雨,32.0,26.0,計,135025,210000,0.6430,0.7830,210115,0.6426,55,28,2455.0,1.57,87,0.6322,85,0.6471,0,31718,0.2349,0.2556,0,62581,0.4635,0.3840,0.6984,0.6395,2797,2896.5,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/09/03,木,平日,,雨,28.0,24.0,計,161377,210000,0.7685,0.7782,173931,0.9278,89,39,1813.2,2.54,87,1.0230,96,0.9271,0,,0.0000,0.1714,0,52558,0.3257,0.3648,0.3257,0.5362,2318,4177.1,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/09/04,金,平日,,雨,25.0,23.0,計,211179,240000,0.8799,0.8062,222168,0.9505,94,47,2246.6,2.69,100,0.9400,104,0.9038,0,,0.0000,0.1198,0,59080,0.2798,0.3392,0.2798,0.4590,2624,4828.8,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/09/05,土,土曜,,曇,30.0,21.0,計,344611,310000,1.1116,0.8865,362394,0.9509,169,80,2039.1,4.83,129,1.3101,145,1.1655,0,,0.0000,0.0803,0,62283,0.1807,0.2870,0.1807,0.3673,2704,7646.7,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/09/06,日,日祝,,曇,28.0,25.0,計,211802,310000,0.6832,0.8442,360499,0.5875,108,48,1961.1,3.09,129,0.8372,145,0.7448,0,,0.0000,0.0668,0,67427,0.3183,0.2923,0.3183,0.3591,3007,4226.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/09/01,火,平日,,曇,27.0,23.0,計,205790,220000,0.9354,0.9354,158136,1.3013,84,42,2449.9,1.50,71,1.1831,66,1.2727,0,76677,0.3726,0.3726,0,71287,0.3464,0.3464,0.7190,0.7190,2656,4648.9,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/09/02,水,平日,,晴,30.0,25.0,計,251569,220000,1.1435,1.0395,186820,1.3466,87,41,2891.6,1.55,71,1.2254,61,1.4262,0,59180,0.2352,0.2970,0,74415,0.2958,0.3186,0.5310,0.6156,2920,5169.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/09/03,木,平日,,雨,30.0,25.0,計,264393,220000,1.2018,1.0936,239747,1.1028,106,61,2494.3,1.89,71,1.4930,61,1.7377,0,23625,0.0894,0.2210,0,75219,0.2845,0.3061,0.3739,0.5271,2934,5406.8,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/09/04,金,平日,,雨,25.0,21.0,計,310656,300000,1.0355,1.0754,214973,1.4451,121,65,2567.4,2.16,96,1.2604,73,1.6575,0,95794,0.3084,0.2473,0,96032,0.3091,0.3070,0.6175,0.5543,3585,5199.3,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/09/05,土,土曜,,曇,26.0,20.0,計,406547,470000,0.8650,1.0063,393673,1.0327,179,85,2271.2,3.20,188,0.9521,153,1.1699,0,16124,0.0397,0.1886,0,119150,0.2931,0.3031,0.3327,0.4917,4493,5429.1,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/09/06,日,日祝,,雨,22.0,20.0,計,567764,470000,1.2080,1.0562,469661,1.2089,232,97,2447.3,4.14,196,1.1837,171,1.3567,0,,0.0000,0.1352,0,118174,0.2081,0.2762,0.2081,0.4115,4410,7724.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/09/01,火,平日,,曇,28.0,24.0,計,176820,204936,0.8628,0.8628,187923,0.9409,75,37,2357.6,1.50,85,0.8824,68,1.1029,8265,62986,0.3562,0.3562,0,59330,0.3355,0.3355,0.6918,0.6918,2597,4085.2,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/09/02,水,平日,,晴,30.0,25.0,計,167603,204936,0.8178,0.8403,172689,0.9705,76,40,2205.3,1.52,85,0.8941,66,1.1515,8265,89930,0.5366,0.4440,0,69405,0.4141,0.3738,0.9507,0.8177,3023,3326.6,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/09/03,木,平日,,曇,30.0,26.0,計,154684,204936,0.7548,0.8118,151287,1.0225,69,39,2241.8,1.38,85,0.8118,61,1.1311,8265,26265,0.1698,0.3590,0,64346,0.4160,0.3869,0.5858,0.7459,2738,3389.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/09/04,金,平日,,雨,27.0,23.0,計,194610,204936,0.9496,0.8463,179413,1.0847,87,41,2236.9,1.74,85,1.0235,76,1.1447,8265,68644,0.3527,0.3572,0,82165,0.4222,0.3968,0.7749,0.7540,3547,3292.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/09/05,土,土曜,,曇,24.0,21.0,計,409572,458213,0.8938,0.8633,447903,0.9144,186,81,2202.0,3.72,207,0.8986,196,0.9490,18481,,0.0000,0.2246,0,104193,0.2544,0.3439,0.2544,0.5685,4451,5521.1,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/09/06,日,日祝,,雨,23.0,20.0,計,423289,401294,1.0548,0.9091,438991,0.9642,196,79,2159.6,3.92,173,1.1329,207,0.9469,16185,,0.0000,0.1623,0,126420,0.2987,0.3314,0.2987,0.4937,5321,4773.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/09/01,火,平日,,曇,27.0,23.0,計,111662,140000,0.7976,0.7976,115534,0.9665,64,39,1744.7,1.45,70,0.9143,61,1.0492,0,40038,0.3586,0.3586,0,61143,0.5476,0.5476,0.9061,0.9061,2709,2473.1,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/09/02,水,平日,,晴,31.0,24.0,計,135670,140000,0.9691,0.8833,107301,1.2644,72,39,1884.3,1.64,70,1.0286,49,1.4694,0,39859,0.2938,0.3230,0,64349,0.4743,0.5074,0.7681,0.8304,2808,2898.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/09/03,木,平日,,雨,29.0,24.0,計,86101,140000,0.6150,0.7939,136802,0.6294,49,30,1757.2,1.11,70,0.7000,77,0.6364,0,10043,0.1166,0.2697,0,91685,1.0649,0.6513,1.1815,0.9211,3899,1325.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/09/04,金,平日,,雨,24.0,21.0,計,151574,150000,1.0105,0.8509,205480,0.7377,72,42,2105.2,1.64,75,0.9600,95,0.7579,0,78195,0.5159,0.3467,0,57149,0.3770,0.5656,0.8929,0.9123,2565,3545.6,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/09/05,土,土曜,,曇,24.0,20.0,計,305459,330000,0.9256,0.8783,299738,1.0191,153,76,1996.5,3.48,169,0.9053,141,1.0851,0,,0.0000,0.2127,0,93058,0.3047,0.4648,0.3047,0.6775,3955,4634.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/09/06,日,日祝,,雨,21.0,19.0,計,333816,330000,1.0116,0.9141,306455,1.0893,208,112,1604.9,4.73,163,1.2761,160,1.3000,0,,0.0000,0.1495,0,80152,0.2401,0.3981,0.2401,0.5476,3411,5871.9,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/09/01,火,平日,,晴,34.0,27.0,計,204249,190000,1.0750,1.0750,137593,1.4844,109,58,1873.8,2.18,111,0.9820,70,1.5571,0,105433,0.5162,0.5162,0,56293,0.2756,0.2756,0.7918,0.7918,2495,4911.8,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/09/02,水,平日,,雨,33.0,26.0,計,141800,200000,0.7090,0.8873,147231,0.9631,81,40,1750.6,1.62,117,0.6923,78,1.0385,0,45989,0.3243,0.4376,0,52440,0.3698,0.3142,0.6941,0.7518,2297,3704.0,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/09/03,木,平日,,雨,28.0,24.0,計,210816,200000,1.0541,0.9438,169460,1.2440,107,52,1970.2,2.14,117,0.9145,90,1.1889,0,50769,0.2408,0.3631,0,58447,0.2772,0.3002,0.5181,0.6633,2581,4900.8,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/09/04,金,平日,,雨,24.0,23.0,計,180349,200000,0.9017,0.9332,216818,0.8318,100,48,1803.5,2.00,117,0.8547,102,0.9804,0,,0.0000,0.2743,0,61786,0.3426,0.3106,0.3426,0.5848,2804,3859.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/09/05,土,土曜,,曇,30.0,21.0,計,371180,380000,0.9768,0.9473,409958,0.9054,211,89,1759.1,4.22,223,0.9462,229,0.9214,0,,0.0000,0.1824,0,105462,0.2841,0.3017,0.2841,0.4841,4589,4853.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/09/06,日,日祝,,曇,28.0,25.0,計,394917,320000,1.2341,1.0089,429021,0.9205,232,95,1702.2,4.64,188,1.2340,262,0.8855,0,,0.0000,0.1345,0,105191,0.2664,0.2924,0.2664,0.4269,4667,5077.1,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/09/01,火,平日,,曇,27.0,23.0,計,202816,250000,0.8113,0.8113,97134,2.0880,98,51,2069.6,2.80,150,0.6533,52,1.8846,46250,78719,0.3881,0.3881,0,69315,0.3418,0.3418,0.7299,0.7299,3033,4012.2,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/09/02,水,平日,,晴,30.0,24.0,計,164852,250000,0.6594,0.7353,128091,1.2870,81,45,2035.2,2.31,150,0.5400,65,1.2462,46250,10200,0.0619,0.2418,0,73373,0.4451,0.3881,0.5070,0.6299,3189,3101.6,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/09/03,木,平日,,雨,30.0,24.0,計,185772,250000,0.7431,0.7379,121110,1.5339,87,48,2135.3,2.49,150,0.5800,59,1.4746,46250,34065,0.1834,0.2222,0,67380,0.3627,0.3796,0.5461,0.6018,2918,3819.8,,0.0000,
0001,千房直営,000003,第3エリア,064   ,リンクス池袋支店,2026/09/04,金,平日,,雨,25.0,21.0,計,262237,250000,1.0489,0.8157,76418,3.4316,126,64,2081.2,3.60,150,0.8400,39,3.2308,46250,,0.0000,0.1508,0,75108,0.2864,0.3496,0.2864,0.5004,3208,4904.7,,0.0000,
